,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.4,0.43,0.46,0.45,0.68,0.42,0.5
encog-java.csv,0.97,0.91,0.48,0.8,0.98,0.49,0.94
h2database.csv,0.41,0.98,0.93,0.8,0.88,0.63,0.78
haphazard.csv,0.96,0.98,0.94,0.69,0.94,0.92,0.98
jaql.csv,0.49,0.6,0.58,0.57,0.69,0.41,0.59
raven-monitoring.csv,0.6,0.55,0.67,0.57,0.71,0.35,0.63
v8.csv,0.43,0.51,0.46,0.54,0.55,0.35,0.44
