,recall,precision,pf,wins
bulmages.csv,0.2,0.195,0.095,2
codeblocks.csv,0.41000000000000003,0.39,0.24,12
ctrlr.csv,0.19,0.3,0.245,3
dvt.csv,0.51,0.345,0.35,7
flylinkdc.csv,0.6499999999999999,0.355,0.515,6
kowari.csv,0.375,0.37,0.235,9
ldview.csv,0.835,0.28500000000000003,0.82,0
maidsafe-dht.csv,0.435,0.42000000000000004,0.32499999999999996,11
n2cms.csv,0.64,0.405,0.385,13
nuttx.csv,0.32499999999999996,0.385,0.195,10
rtb-team.csv,0.19,0.355,0.11499999999999999,8
super-tux.csv,0.76,0.355,0.64,5
vdsf.csv,0.8,0.295,0.81,1
xbrlapi.csv,0.14,0.32999999999999996,0.165,4
