,f1,g,recall,precision,pf,wins
checker-framework.csv,0.52,0.47,0.7,0.51,0.67,7
elvishrayrenderer.csv,0.47,0.5,0.55,0.5,0.33,14
graphmak.csv,0.5,0.44,0.55,0.51,0.48,6
jmol.csv,0.58,0.45,0.86,0.45,0.85,5
mesa3d.csv,0.43,0.56,0.55,0.42,0.48,4
minig.csv,0.46,0.34,0.54,0.5,0.71,0
moving-pictures.csv,0.45,0.49,0.5,0.52,0.29,13
ngl.csv,0.54,0.55,0.75,0.48,0.67,12
nunit.csv,0.5,0.57,0.64,0.48,0.39,16
octave.csv,0.44,0.43,0.41,0.44,0.38,1
opengs.csv,0.38,0.46,0.47,0.45,0.3,3
owlib.csv,0.59,0.65,0.7,0.57,0.41,18
prelude.csv,0.62,0.41,0.92,0.45,0.87,8
tokratan.csv,0.46,0.5,0.47,0.59,0.39,11
xfce.csv,0.53,0.58,0.65,0.48,0.51,15
xharbour.csv,0.58,0.5,0.85,0.41,0.78,9
zabbix.csv,0.48,0.55,0.6,0.48,0.52,10
zengine.csv,0.6,0.33,0.96,0.42,0.91,2
zildo.csv,0.51,0.57,0.6,0.5,0.28,17
