,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,99.0,297.5,96.5,385.0,96.5,111.0,99.0
jcl.csv,99.0,376.5,706.5,188.0,197.0,770.5,97.5
openxava.csv,168.0,2300.0,194.0,190.0,197.0,516.0,97.5
tcvp.csv,0.0,773.0,0.0,81.0,95.5,740.5,0.0
vars-redux.csv,99.0,1472.5,1171.5,574.5,197.0,522.0,198.0
werx.csv,99.0,4544.0,194.0,870.0,197.0,1767.5,97.5
