,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,91.5,3027.5,98.5,98.5,587.5,464.5,98.5,193.0,591.5,98.5,97.5,1371.0,1533.0,366.0,192.0,98.5,235.5
arm-webradio.csv,176.0,1785.5,98.5,186.0,836.0,374.5,96.5,94.5,490.0,189.0,97.5,557.5,1804.5,227.5,195.0,98.5,98.5
codepurge.csv,188.0,1778.0,473.0,98.5,95.5,464.5,98.5,193.0,68.5,98.5,97.5,790.0,1055.5,1258.0,96.5,98.5,98.5
fw4spl.csv,263.0,925.5,453.5,98.5,1179.5,161.0,98.5,159.0,97.5,98.5,95.5,390.5,846.0,84.5,96.5,97.5,97.5
glas.csv,283.5,2480.0,98.5,98.5,289.5,269.5,98.5,95.5,469.5,98.5,95.5,888.5,1443.5,269.5,177.0,98.5,98.5
grisbi.csv,283.5,3823.5,98.5,98.5,684.0,366.0,98.5,193.0,690.5,98.5,97.5,790.0,1778.5,1746.5,195.0,98.5,98.5
gwanted.csv,188.0,1168.5,98.5,98.5,345.5,269.5,98.5,182.0,327.0,98.5,97.5,691.5,680.0,77.5,96.5,98.5,92.5
lcfizvtop.csv,283.5,2791.0,98.5,98.5,2129.0,180.0,98.5,193.0,97.5,98.5,97.5,692.0,1868.0,1914.5,96.5,98.5,98.5
ldview.csv,188.0,3821.5,98.5,98.5,487.0,197.0,98.5,193.0,690.5,98.5,97.5,1184.5,1132.5,1007.5,195.0,98.5,98.5
libmesh.csv,78.5,884.0,454.5,97.5,390.5,197.0,95.5,193.0,493.0,190.0,174.5,378.0,0.0,179.0,170.0,98.5,98.5
mediaportal.csv,72.5,1150.5,435.5,98.5,167.0,238.5,95.5,95.5,100.5,82.5,95.5,773.0,190.5,180.0,87.5,92.5,98.5
olex2.csv,11.5,1203.5,98.5,98.5,585.5,283.0,96.5,253.5,152.0,179.0,97.5,593.0,1112.5,138.0,94.5,98.5,98.5
oppna-program-hsatools.csv,188.0,3661.0,98.5,98.5,684.0,368.0,98.5,193.0,255.5,98.5,97.5,1086.0,957.5,1641.0,93.5,98.5,92.5
qlc.csv,188.0,1963.5,98.5,96.5,721.5,269.5,98.5,95.5,323.0,98.5,97.5,591.5,749.5,358.0,96.5,98.5,0.0
somap.csv,283.5,3823.5,98.5,98.5,2333.0,197.0,98.5,193.0,492.5,98.5,97.5,1184.5,1868.0,2289.5,195.0,98.5,98.5
wxcode.csv,91.5,761.5,98.5,98.5,292.0,269.5,96.5,193.0,152.0,98.5,97.5,789.5,246.0,77.5,87.5,98.5,92.5
xcf.csv,283.5,1107.0,98.5,98.5,2393.5,269.5,98.5,193.0,1217.5,98.5,97.5,974.5,561.0,460.5,96.5,98.5,188.0
