,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.08,0.08,0.1,0.17,0.0,0.95,0.18,0.25
carabiner.csv,0.08,0.71,0.19,0.54,0.65,0.56,0.35,0.12,0.98
continuum-ide.csv,0.67,0.0,0.0,0.51,0.36,1.0,0.33,0.0,0.28
gtad.csv,1.0,0.0,0.0,0.1,0.0,0.17,0.17,0.0,0.16
htmlunit.csv,0.0,0.11,0.0,0.99,0.62,0.3,0.14,0.0,0.15
jsr308-langtools.csv,0.17,0.19,0.09,0.51,1.0,0.51,0.32,0.24,0.49
kaffeine.csv,0.05,1.0,0.19,0.48,0.78,0.47,0.29,0.15,0.46
stemkit.csv,0.0,0.0,0.29,0.0,0.0,0.0,0.08,0.91,0.0
taokgame.csv,0.0,0.0,1.0,0.0,0.11,0.0,0.1,0.0,0.27
