,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.04,0.1,0.06,0.1,0.0,0.9,0.17,0.32
carabiner.csv,1.0,0.57,0.5,0.86,0.53,1.0,0.62,0.67,0.95
continuum-ide.csv,0.5,0.0,0.0,0.54,0.23,1.0,0.29,0.0,0.18
gtad.csv,1.0,0.0,0.0,0.06,0.0,0.12,0.1,0.0,0.09
htmlunit.csv,0.0,0.06,0.0,0.98,0.47,0.24,0.14,0.0,0.09
jsr308-langtools.csv,0.5,0.1,0.2,0.57,1.0,0.82,0.57,0.33,0.45
kaffeine.csv,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,1.0
stemkit.csv,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.83,0.0
taokgame.csv,0.0,0.0,1.0,0.0,0.07,0.0,0.14,0.0,0.36
