,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.0,48.0,7.0,2.0,22.0,25.0,0.0,0.0,5.0,0.0,0.0,23.0,47.0,2.0,4.0,3.0,18.0
arm-webradio.csv,1.0,32.0,1.0,1.0,5.0,9.0,2.0,0.0,4.0,0.0,26.0,3.0,10.0,1.0,2.0,3.0,2.0
codepurge.csv,3.0,54.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,5.0,8.0,3.0,0.0,2.0
fw4spl.csv,1.0,3.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,25.0,5.0,10.0,0.0,2.0,5.0,1.0
glas.csv,0.0,13.0,4.0,2.0,30.0,9.0,1.0,0.0,5.0,0.0,0.0,1.0,10.0,2.0,0.0,2.0,27.0
grisbi.csv,2.0,72.0,6.0,2.0,23.0,16.0,0.0,0.0,6.0,0.0,2.0,2.0,24.0,2.0,4.0,3.0,2.0
gwanted.csv,3.0,27.0,8.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0,6.0,2.0,1.0,0.0
lcfizvtop.csv,2.0,3.0,13.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,34.0,17.0,20.0,4.0,0.0,2.0,5.0
ldview.csv,0.0,33.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,22.0,13.0,2.0,5.0,0.0,3.0
libmesh.csv,0.0,55.0,7.0,2.0,35.0,0.0,0.0,0.0,6.0,0.0,82.0,23.0,168.0,2.0,1.0,4.0,3.0
mediaportal.csv,0.0,17.0,9.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,82.0,2.0,1.0,2.0,0.0,1.0,1.0
olex2.csv,57.0,6.0,6.0,0.0,5.0,9.0,0.0,0.0,1.0,0.0,9.0,1.0,13.0,2.0,0.0,0.0,14.0
oppna-program-hsatools.csv,3.0,16.0,20.0,0.0,29.0,25.0,1.0,1.0,4.0,0.0,1.0,3.0,13.0,5.0,3.0,1.0,37.0
qlc.csv,2.0,10.0,1.0,0.0,10.0,9.0,0.0,1.0,1.0,0.0,32.0,3.0,9.0,1.0,1.0,0.0,131.0
somap.csv,0.0,72.0,36.0,1.0,35.0,0.0,0.0,0.0,3.0,0.0,67.0,56.0,20.0,2.0,2.0,4.0,3.0
wxcode.csv,1.0,8.0,6.0,0.0,10.0,6.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,26.0
xcf.csv,0.0,11.0,2.0,2.0,9.0,12.0,1.0,0.0,3.0,0.0,0.0,3.0,15.0,2.0,3.0,2.0,28.0
