project,TLOC,TNF,TNC,TND,LOC,CL,NStmt,NFunc,RCC,MNL,avg_WMC,max_WMC,total_WMC,avg_DIT,max_DIT,total_DIT,avg_RFC,max_RFC,total_RFC,avg_NOC,max_NOC,total_NOC,avg_CBO,max_CBO,total_CBO,avg_DIT.1,max_DIT.1,total_DIT.1,avg_NIV,max_NIV,total_NIV,avg_NIM,max_NIM,total_NIM,avg_NOM,max_NOM,total_NOM,avg_NPBM,max_NPBM,total_NPBM,avg_NPM,max_NPM,total_NPM,avg_NPRM,max_NPRM,total_NPRM,avg_CC,max_CC,total_CC,avg_FANIN,max_FANIN,total_FANIN,avg_FANOUT,max_FANOUT,total_FANOUT,NRev,NFix,avg_AddedLOC,max_AddedLOC,total_AddedLOC,avg_DeletedLOC,max_DeletedLOC,total_DeletedLOC,avg_ModifiedLOC,max_ModifiedLOC,total_ModifiedLOC
flylinkdc,-2.59E-05,-4.91E-08,-9.62E-07,-5.66E-09,0.025627981,0.043437003,0.031889413,0.036762552,-0.011826361,0.00929553,0.001037947,-0.004875375,-0.002190294,-0.013034786,-0.007509946,-0.007509946,0.008175312,-0.001227121,-9.85E-05,0.000461378,-0.000682179,-0.000682179,0.008570121,0.001376145,0.000330657,-0.013034786,-0.007509946,-0.007509946,-0.011319375,-0.012541617,-0.009781167,-0.006308247,-0.006353464,-0.009575826,0.000198423,-0.007184692,-0.006498643,0.001674803,-0.00553249,-0.005731184,-2.57E-09,-2.57E-09,-2.57E-09,-0.001438145,-0.003468282,-0.00130513,0.009198114,0.018508341,0.033154419,0.021482253,0.033493562,0.040313703,0.03177284,0.031100778,0.046393082,0.071991162,-0.0015468,-0.012004013,-0.006344561,0.009767432,-0.016512731,-0.004434839,-9.58E-06,-0.014987448,0.012503291,0.019685885
flylinkdc,-2.48E-05,-4.71E-08,-9.22E-07,-5.42E-09,0.030755295,0.03945647,0.020524626,0.034796439,-0.009221936,0.003896392,0.000128971,-0.004106268,-0.00075048,-0.016909387,-0.009989805,-0.009989805,0.002684527,-0.004211201,-0.003052893,0.000197139,-0.000728698,-0.000728698,0.001660435,-0.004706342,-0.005098592,-0.016909387,-0.009989805,-0.009989805,-0.019973307,-0.018627744,-0.016237623,-0.010675085,-0.011018168,-0.011262501,-0.001557462,-0.007357309,-0.006260905,-0.002699325,-0.008361764,-0.007904857,-2.46E-09,-2.46E-09,-2.46E-09,-0.004016256,-0.004287244,-0.001764796,0.004736025,0.016337716,0.030968774,0.030566554,0.037238536,0.045874694,0.01681949,0.016846282,0.039917351,0.070599342,-0.003751725,0.009123957,0.020171368,0.029630871,-0.006535923,0.001363036,0.012023512,-0.009166445,0.018834323,0.035988567
flylinkdc,-2.74E-05,-5.20E-08,-1.02E-06,-5.99E-09,0.038762319,0.048302515,0.027941408,0.047412828,-0.016087505,0.008525667,0.00116186,-0.004886717,-0.000637494,-0.01264932,-0.004809243,-0.004809243,0.00508917,9.81E-06,0.001955681,-1.50E-05,-0.000488878,-0.000488878,0.0031222,-0.004392264,-0.001044441,-0.01264932,-0.004809243,-0.004809243,-0.016452867,-0.016245075,-0.013579897,-0.006530273,-0.007274862,-0.009916413,-0.002059939,-0.007280148,-0.006401004,-0.000791029,-0.0064145,-0.005547669,-2.72E-09,-2.72E-09,-2.72E-09,-0.003715599,-0.004226726,-0.000994612,-0.006720278,0.008154502,0.036703158,0.002732246,0.030992931,0.047579979,0.001650209,0.016999009,0.04521025,0.055529116,-0.002668103,0.006233031,0.016354428,0.024142982,-0.006413717,0.001700547,0.010583669,0.000218829,0.02093584,0.033588703
flylinkdc,-2.58E-05,-4.90E-08,-9.60E-07,-5.65E-09,0.035101528,0.043680996,0.016791263,0.037839984,-0.033547538,0.011014501,-0.000945259,-0.005616801,3.08E-05,-0.014346862,-0.009183116,-0.009183116,-0.003464709,-0.002741615,-0.002682149,-0.002594207,-0.002758763,-0.002758763,-0.001525961,-0.007048625,-0.00411602,-0.014346862,-0.009183116,-0.009183116,-0.016593785,-0.013785046,-0.011256641,-0.015055867,-0.009089531,-0.011094273,-0.005765834,-0.007416894,-0.006716188,-0.002844995,-0.007553404,-0.005543865,-2.57E-09,-2.57E-09,-2.57E-09,-0.00384639,-0.003845836,-0.000688835,-0.001202372,0.015447005,0.035980654,0.01718242,0.032871891,0.045667092,-4.19E-07,0.017658625,0.037227222,0.094667603,-0.003326738,0.007560745,0.021927916,0.032904163,-0.000946391,0.010193941,0.016529036,-0.002594323,0.0212224,0.044031978
flylinkdc,-2.77E-05,-5.27E-08,-1.03E-06,-6.06E-09,0.033494086,0.054160527,0.026676257,0.043732874,-0.008963229,0.010798566,0.003986553,0.001851204,0.003233097,-0.016857016,-0.008399314,-0.008399314,0.007615362,0.001685189,0.003675319,0.002292879,-0.000123264,-0.000123264,0.00828458,0.00031375,0.000343835,-0.016857016,-0.008399314,-0.008399314,-0.016310544,-0.014027909,-0.0141076,-0.007762368,-0.006913022,-0.009304329,0.001187512,-0.005461783,-0.004327708,0.000718936,-0.003757151,-0.003460517,-2.76E-09,-2.76E-09,-2.76E-09,-0.002877333,-0.002011623,-0.001043446,0.001360773,0.024412692,0.04729597,0.019580582,0.038839984,0.050284964,0.006914137,0.01756181,0.044901686,0.074460461,-0.001000459,-0.006511071,0.005291636,0.0144525,-0.016769818,-0.009935147,-0.001892046,-0.015049167,0.010322757,0.026045753
flylinkdc,-2.59E-05,-4.91E-08,-9.62E-07,-5.66E-09,0.025627981,0.043437003,0.031889413,0.036762552,-0.011826361,0.00929553,0.001037947,-0.004875375,-0.002190294,-0.013034786,-0.007509946,-0.007509946,0.008175312,-0.001227121,-9.85E-05,0.000461378,-0.000682179,-0.000682179,0.008570121,0.001376145,0.000330657,-0.013034786,-0.007509946,-0.007509946,-0.011319375,-0.012541617,-0.009781167,-0.006308247,-0.006353464,-0.009575826,0.000198423,-0.007184692,-0.006498643,0.001674803,-0.00553249,-0.005731184,-2.57E-09,-2.57E-09,-2.57E-09,-0.001438145,-0.003468282,-0.00130513,0.009198114,0.018508341,0.033154419,0.021482253,0.033493562,0.040313703,0.03177284,0.031100778,0.046393082,0.071991162,-0.0015468,-0.012004013,-0.006344561,0.009767432,-0.016512731,-0.004434839,-9.58E-06,-0.014987448,0.012503291,0.019685885
flylinkdc,-2.48E-05,-4.71E-08,-9.22E-07,-5.42E-09,0.030755295,0.03945647,0.020524626,0.034796439,-0.009221936,0.003896392,0.000128971,-0.004106268,-0.00075048,-0.016909387,-0.009989805,-0.009989805,0.002684527,-0.004211201,-0.003052893,0.000197139,-0.000728698,-0.000728698,0.001660435,-0.004706342,-0.005098592,-0.016909387,-0.009989805,-0.009989805,-0.019973307,-0.018627744,-0.016237623,-0.010675085,-0.011018168,-0.011262501,-0.001557462,-0.007357309,-0.006260905,-0.002699325,-0.008361764,-0.007904857,-2.46E-09,-2.46E-09,-2.46E-09,-0.004016256,-0.004287244,-0.001764796,0.004736025,0.016337716,0.030968774,0.030566554,0.037238536,0.045874694,0.01681949,0.016846282,0.039917351,0.070599342,-0.003751725,0.009123957,0.020171368,0.029630871,-0.006535923,0.001363036,0.012023512,-0.009166445,0.018834323,0.035988567
flylinkdc,-2.74E-05,-5.20E-08,-1.02E-06,-5.99E-09,0.038762319,0.048302515,0.027941408,0.047412828,-0.016087505,0.008525667,0.00116186,-0.004886717,-0.000637494,-0.01264932,-0.004809243,-0.004809243,0.00508917,9.81E-06,0.001955681,-1.50E-05,-0.000488878,-0.000488878,0.0031222,-0.004392264,-0.001044441,-0.01264932,-0.004809243,-0.004809243,-0.016452867,-0.016245075,-0.013579897,-0.006530273,-0.007274862,-0.009916413,-0.002059939,-0.007280148,-0.006401004,-0.000791029,-0.0064145,-0.005547669,-2.72E-09,-2.72E-09,-2.72E-09,-0.003715599,-0.004226726,-0.000994612,-0.006720278,0.008154502,0.036703158,0.002732246,0.030992931,0.047579979,0.001650209,0.016999009,0.04521025,0.055529116,-0.002668103,0.006233031,0.016354428,0.024142982,-0.006413717,0.001700547,0.010583669,0.000218829,0.02093584,0.033588703
flylinkdc,-2.58E-05,-4.90E-08,-9.60E-07,-5.65E-09,0.035101528,0.043680996,0.016791263,0.037839984,-0.033547538,0.011014501,-0.000945259,-0.005616801,3.08E-05,-0.014346862,-0.009183116,-0.009183116,-0.003464709,-0.002741615,-0.002682149,-0.002594207,-0.002758763,-0.002758763,-0.001525961,-0.007048625,-0.00411602,-0.014346862,-0.009183116,-0.009183116,-0.016593785,-0.013785046,-0.011256641,-0.015055867,-0.009089531,-0.011094273,-0.005765834,-0.007416894,-0.006716188,-0.002844995,-0.007553404,-0.005543865,-2.57E-09,-2.57E-09,-2.57E-09,-0.00384639,-0.003845836,-0.000688835,-0.001202372,0.015447005,0.035980654,0.01718242,0.032871891,0.045667092,-4.19E-07,0.017658625,0.037227222,0.094667603,-0.003326738,0.007560745,0.021927916,0.032904163,-0.000946391,0.010193941,0.016529036,-0.002594323,0.0212224,0.044031978
flylinkdc,-2.77E-05,-5.27E-08,-1.03E-06,-6.06E-09,0.033494086,0.054160527,0.026676257,0.043732874,-0.008963229,0.010798566,0.003986553,0.001851204,0.003233097,-0.016857016,-0.008399314,-0.008399314,0.007615362,0.001685189,0.003675319,0.002292879,-0.000123264,-0.000123264,0.00828458,0.00031375,0.000343835,-0.016857016,-0.008399314,-0.008399314,-0.016310544,-0.014027909,-0.0141076,-0.007762368,-0.006913022,-0.009304329,0.001187512,-0.005461783,-0.004327708,0.000718936,-0.003757151,-0.003460517,-2.76E-09,-2.76E-09,-2.76E-09,-0.002877333,-0.002011623,-0.001043446,0.001360773,0.024412692,0.04729597,0.019580582,0.038839984,0.050284964,0.006914137,0.01756181,0.044901686,0.074460461,-0.001000459,-0.006511071,0.005291636,0.0144525,-0.016769818,-0.009935147,-0.001892046,-0.015049167,0.010322757,0.026045753
flylinkdc,-2.59E-05,-4.91E-08,-9.62E-07,-5.66E-09,0.025627981,0.043437003,0.031889413,0.036762552,-0.011826361,0.00929553,0.001037947,-0.004875375,-0.002190294,-0.013034786,-0.007509946,-0.007509946,0.008175312,-0.001227121,-9.85E-05,0.000461378,-0.000682179,-0.000682179,0.008570121,0.001376145,0.000330657,-0.013034786,-0.007509946,-0.007509946,-0.011319375,-0.012541617,-0.009781167,-0.006308247,-0.006353464,-0.009575826,0.000198423,-0.007184692,-0.006498643,0.001674803,-0.00553249,-0.005731184,-2.57E-09,-2.57E-09,-2.57E-09,-0.001438145,-0.003468282,-0.00130513,0.009198114,0.018508341,0.033154419,0.021482253,0.033493562,0.040313703,0.03177284,0.031100778,0.046393082,0.071991162,-0.0015468,-0.012004013,-0.006344561,0.009767432,-0.016512731,-0.004434839,-9.58E-06,-0.014987448,0.012503291,0.019685885
flylinkdc,-2.48E-05,-4.71E-08,-9.22E-07,-5.42E-09,0.030755295,0.03945647,0.020524626,0.034796439,-0.009221936,0.003896392,0.000128971,-0.004106268,-0.00075048,-0.016909387,-0.009989805,-0.009989805,0.002684527,-0.004211201,-0.003052893,0.000197139,-0.000728698,-0.000728698,0.001660435,-0.004706342,-0.005098592,-0.016909387,-0.009989805,-0.009989805,-0.019973307,-0.018627744,-0.016237623,-0.010675085,-0.011018168,-0.011262501,-0.001557462,-0.007357309,-0.006260905,-0.002699325,-0.008361764,-0.007904857,-2.46E-09,-2.46E-09,-2.46E-09,-0.004016256,-0.004287244,-0.001764796,0.004736025,0.016337716,0.030968774,0.030566554,0.037238536,0.045874694,0.01681949,0.016846282,0.039917351,0.070599342,-0.003751725,0.009123957,0.020171368,0.029630871,-0.006535923,0.001363036,0.012023512,-0.009166445,0.018834323,0.035988567
flylinkdc,-2.74E-05,-5.20E-08,-1.02E-06,-5.99E-09,0.038762319,0.048302515,0.027941408,0.047412828,-0.016087505,0.008525667,0.00116186,-0.004886717,-0.000637494,-0.01264932,-0.004809243,-0.004809243,0.00508917,9.81E-06,0.001955681,-1.50E-05,-0.000488878,-0.000488878,0.0031222,-0.004392264,-0.001044441,-0.01264932,-0.004809243,-0.004809243,-0.016452867,-0.016245075,-0.013579897,-0.006530273,-0.007274862,-0.009916413,-0.002059939,-0.007280148,-0.006401004,-0.000791029,-0.0064145,-0.005547669,-2.72E-09,-2.72E-09,-2.72E-09,-0.003715599,-0.004226726,-0.000994612,-0.006720278,0.008154502,0.036703158,0.002732246,0.030992931,0.047579979,0.001650209,0.016999009,0.04521025,0.055529116,-0.002668103,0.006233031,0.016354428,0.024142982,-0.006413717,0.001700547,0.010583669,0.000218829,0.02093584,0.033588703
flylinkdc,-2.58E-05,-4.90E-08,-9.60E-07,-5.65E-09,0.035101528,0.043680996,0.016791263,0.037839984,-0.033547538,0.011014501,-0.000945259,-0.005616801,3.08E-05,-0.014346862,-0.009183116,-0.009183116,-0.003464709,-0.002741615,-0.002682149,-0.002594207,-0.002758763,-0.002758763,-0.001525961,-0.007048625,-0.00411602,-0.014346862,-0.009183116,-0.009183116,-0.016593785,-0.013785046,-0.011256641,-0.015055867,-0.009089531,-0.011094273,-0.005765834,-0.007416894,-0.006716188,-0.002844995,-0.007553404,-0.005543865,-2.57E-09,-2.57E-09,-2.57E-09,-0.00384639,-0.003845836,-0.000688835,-0.001202372,0.015447005,0.035980654,0.01718242,0.032871891,0.045667092,-4.19E-07,0.017658625,0.037227222,0.094667603,-0.003326738,0.007560745,0.021927916,0.032904163,-0.000946391,0.010193941,0.016529036,-0.002594323,0.0212224,0.044031978
flylinkdc,-2.77E-05,-5.27E-08,-1.03E-06,-6.06E-09,0.033494086,0.054160527,0.026676257,0.043732874,-0.008963229,0.010798566,0.003986553,0.001851204,0.003233097,-0.016857016,-0.008399314,-0.008399314,0.007615362,0.001685189,0.003675319,0.002292879,-0.000123264,-0.000123264,0.00828458,0.00031375,0.000343835,-0.016857016,-0.008399314,-0.008399314,-0.016310544,-0.014027909,-0.0141076,-0.007762368,-0.006913022,-0.009304329,0.001187512,-0.005461783,-0.004327708,0.000718936,-0.003757151,-0.003460517,-2.76E-09,-2.76E-09,-2.76E-09,-0.002877333,-0.002011623,-0.001043446,0.001360773,0.024412692,0.04729597,0.019580582,0.038839984,0.050284964,0.006914137,0.01756181,0.044901686,0.074460461,-0.001000459,-0.006511071,0.005291636,0.0144525,-0.016769818,-0.009935147,-0.001892046,-0.015049167,0.010322757,0.026045753
flylinkdc,-2.59E-05,-4.91E-08,-9.62E-07,-5.66E-09,0.025627981,0.043437003,0.031889413,0.036762552,-0.011826361,0.00929553,0.001037947,-0.004875375,-0.002190294,-0.013034786,-0.007509946,-0.007509946,0.008175312,-0.001227121,-9.85E-05,0.000461378,-0.000682179,-0.000682179,0.008570121,0.001376145,0.000330657,-0.013034786,-0.007509946,-0.007509946,-0.011319375,-0.012541617,-0.009781167,-0.006308247,-0.006353464,-0.009575826,0.000198423,-0.007184692,-0.006498643,0.001674803,-0.00553249,-0.005731184,-2.57E-09,-2.57E-09,-2.57E-09,-0.001438145,-0.003468282,-0.00130513,0.009198114,0.018508341,0.033154419,0.021482253,0.033493562,0.040313703,0.03177284,0.031100778,0.046393082,0.071991162,-0.0015468,-0.012004013,-0.006344561,0.009767432,-0.016512731,-0.004434839,-9.58E-06,-0.014987448,0.012503291,0.019685885
flylinkdc,-2.48E-05,-4.71E-08,-9.22E-07,-5.42E-09,0.030755295,0.03945647,0.020524626,0.034796439,-0.009221936,0.003896392,0.000128971,-0.004106268,-0.00075048,-0.016909387,-0.009989805,-0.009989805,0.002684527,-0.004211201,-0.003052893,0.000197139,-0.000728698,-0.000728698,0.001660435,-0.004706342,-0.005098592,-0.016909387,-0.009989805,-0.009989805,-0.019973307,-0.018627744,-0.016237623,-0.010675085,-0.011018168,-0.011262501,-0.001557462,-0.007357309,-0.006260905,-0.002699325,-0.008361764,-0.007904857,-2.46E-09,-2.46E-09,-2.46E-09,-0.004016256,-0.004287244,-0.001764796,0.004736025,0.016337716,0.030968774,0.030566554,0.037238536,0.045874694,0.01681949,0.016846282,0.039917351,0.070599342,-0.003751725,0.009123957,0.020171368,0.029630871,-0.006535923,0.001363036,0.012023512,-0.009166445,0.018834323,0.035988567
flylinkdc,-2.74E-05,-5.20E-08,-1.02E-06,-5.99E-09,0.038762319,0.048302515,0.027941408,0.047412828,-0.016087505,0.008525667,0.00116186,-0.004886717,-0.000637494,-0.01264932,-0.004809243,-0.004809243,0.00508917,9.81E-06,0.001955681,-1.50E-05,-0.000488878,-0.000488878,0.0031222,-0.004392264,-0.001044441,-0.01264932,-0.004809243,-0.004809243,-0.016452867,-0.016245075,-0.013579897,-0.006530273,-0.007274862,-0.009916413,-0.002059939,-0.007280148,-0.006401004,-0.000791029,-0.0064145,-0.005547669,-2.72E-09,-2.72E-09,-2.72E-09,-0.003715599,-0.004226726,-0.000994612,-0.006720278,0.008154502,0.036703158,0.002732246,0.030992931,0.047579979,0.001650209,0.016999009,0.04521025,0.055529116,-0.002668103,0.006233031,0.016354428,0.024142982,-0.006413717,0.001700547,0.010583669,0.000218829,0.02093584,0.033588703
