,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.51,0.86,0.35,0.64,0.45,0.51
chaperon.csv,0.84,0.86,0.66,0.89,0.76,0.58
mule.csv,0.41,0.8,0.61,0.78,0.44,0.57
nunit.csv,0.52,0.54,0.41,0.58,0.65,0.58
springside.csv,0.35,0.44,0.4,0.39,0.36,0.5
swtfox.csv,0.6,0.51,0.67,0.62,0.9,0.52
