,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.73,0.29,0.27,0.09,1.0,0.25
chaperon.csv,0.61,0.37,0.39,0.44,0.86,0.25
mule.csv,0.71,0.2,0.3,0.11,0.95,0.39
nunit.csv,0.73,0.5,0.24,0.05,1.0,0.39
springside.csv,0.7,0.54,0.26,0.08,0.97,0.37
swtfox.csv,0.58,0.32,0.63,0.06,0.8,0.22
