,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,471.5,99.0,19327.0,730.0,295.5,197.5
mcmc-jags.csv,97.5,99.0,20047.0,189.0,296.5,97.5
olap-navigator.csv,97.5,99.0,5084.0,283.5,197.5,196.5
pidgin.csv,97.5,95.5,18319.5,174.0,197.5,197.5
salasaga.csv,196.0,194.0,16872.0,175.0,197.5,197.5
sepgsql.csv,97.5,99.0,7493.0,290.0,98.5,196.5
