,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.84,1.0,1.0,0.0,0.97,0.96,0.99
chrysalis.csv,0.33,0.14,0.78,0.67,0.24,0.56,0.23
jahshaka.csv,0.23,0.29,0.59,0.0,0.58,0.76,0.6
jam-daq.csv,0.48,0.02,0.2,0.0,0.13,0.28,0.05
jatlas.csv,0.83,0.53,0.8,0.33,0.16,0.56,0.19
jedit.csv,0.19,0.86,0.7,1.0,0.92,0.98,0.76
open-media-library.csv,0.63,0.16,0.28,0.67,0.32,0.63,0.04
