,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.48,0.0,0.0,0.99,0.13,0.17,0.05
chrysalis.csv,0.69,0.67,0.52,0.61,0.79,0.7,0.83
jahshaka.csv,0.55,0.8,0.48,0.34,0.55,0.5,0.67
jam-daq.csv,0.63,0.11,0.52,0.52,0.64,0.71,0.13
jatlas.csv,0.49,0.6,0.46,0.59,0.96,0.62,0.6
jedit.csv,0.74,0.42,0.53,0.0,0.26,0.09,0.58
open-media-library.csv,0.59,0.5,0.72,0.56,0.91,0.68,0.0
