,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.84,1.0,1.0,0.01,0.97,0.96,0.99
chrysalis.csv,0.45,0.39,0.81,0.7,0.31,0.58,0.27
jahshaka.csv,0.54,0.34,0.77,0.71,0.71,0.82,0.63
jam-daq.csv,0.59,0.91,0.56,0.54,0.42,0.4,0.89
jatlas.csv,0.83,0.64,0.87,0.55,0.16,0.64,0.48
jedit.csv,0.34,0.88,0.78,1.0,1.0,0.98,0.77
open-media-library.csv,0.7,0.57,0.39,0.74,0.32,0.64,1.0
