,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.55,0.84,0.47,0.85,0.6,0.66,0.58,0.51,0.56,0.78,0.49,0.79,0.59,0.8,0.51,0.62,0.46,0.61,0.72,0.8
decidr.csv,0.61,0.55,0.69,0.56,0.76,0.92,0.9,1.0,0.9,0.97,0.35,1.0,1.0,0.93,0.73,0.8,0.81,0.97,0.72,0.98
elmo.csv,0.73,0.48,0.96,0.76,0.66,0.8,0.87,0.92,0.79,0.9,0.79,0.98,0.86,1.0,1.01,0.71,0.89,0.97,0.86,0.84
gpac.csv,0.88,1.0,0.95,0.81,0.77,0.94,0.96,1.0,0.73,0.86,1.0,0.49,0.99,0.97,0.95,0.75,1.0,0.9,0.73,0.86
img-browse-sort.csv,0.35,0.72,0.44,0.39,0.42,0.57,0.39,0.53,0.43,0.49,0.61,0.55,0.62,0.75,0.45,0.49,0.24,0.35,0.66,0.7
jajuk.csv,0.69,0.71,0.64,0.28,0.59,0.64,0.6,0.63,0.53,0.51,0.94,0.85,0.59,1.0,0.53,0.59,0.4,0.6,1.0,0.52
ktc.csv,0.34,0.64,0.45,0.39,0.49,0.53,0.87,0.56,0.44,0.65,0.54,0.67,0.57,0.77,0.75,0.49,0.48,0.79,0.61,0.6
nativeclient.csv,0.43,0.75,0.45,0.45,0.48,0.64,0.42,0.58,0.42,0.69,0.68,0.59,0.57,0.7,0.59,0.63,0.44,0.63,0.87,0.46
neoengine.csv,0.55,1.0,0.47,0.43,0.42,0.84,0.47,0.92,0.72,0.49,0.5,0.91,0.63,0.52,0.77,0.7,0.45,0.61,0.65,0.81
nicepress.csv,0.55,0.59,0.86,0.64,0.49,0.65,0.7,0.96,0.44,0.34,0.49,0.93,0.96,0.63,0.5,0.57,0.72,0.7,0.67,0.72
omseek.csv,0.69,1.0,0.86,0.56,0.61,0.85,0.98,0.68,0.78,0.95,0.81,0.96,0.89,0.7,0.81,0.39,0.43,0.64,0.72,0.8
rosegarden.csv,0.4,0.53,0.68,0.51,0.61,0.66,0.76,0.56,0.38,0.55,0.71,0.53,0.64,0.81,0.64,0.58,0.65,0.62,0.87,0.67
sigil.csv,0.39,0.83,0.47,0.57,0.48,0.51,0.45,0.73,0.52,0.65,0.74,0.85,0.81,0.97,0.53,0.52,0.27,0.46,0.73,0.79
smarttag.csv,0.55,0.66,0.67,0.65,0.81,0.61,0.6,0.86,0.57,0.51,0.74,0.77,0.84,0.46,0.53,0.58,0.46,0.65,0.69,0.81
sylpheed-claws.csv,0.94,1.0,0.93,0.97,0.95,1.0,1.0,0.65,0.94,1.0,0.86,0.57,0.43,0.95,1.0,1.0,1.0,1.0,0.79,1.0
tango-cs.csv,0.55,0.64,0.53,0.63,0.82,0.6,0.83,0.87,0.7,0.7,0.58,0.64,0.64,0.8,0.53,0.61,0.54,0.68,0.57,0.69
vapor.csv,1.0,1.0,0.45,0.52,1.0,0.47,0.89,0.67,1.0,1.0,0.52,1.0,1.0,1.0,0.99,0.71,1.0,0.95,1.0,0.65
xemeiah.csv,0.48,0.81,0.69,0.78,0.44,0.66,0.66,0.63,0.56,0.67,0.79,0.67,0.77,0.83,0.36,0.6,0.42,0.83,0.74,0.79
zorannt.csv,0.58,0.56,0.75,0.41,0.36,0.67,0.47,0.56,0.65,0.66,0.62,0.63,0.53,0.68,0.61,0.56,0.49,0.46,0.73,0.65
zscreen.csv,0.48,0.8,0.47,0.78,0.54,0.47,0.32,0.92,0.49,0.66,0.69,0.84,0.87,0.71,0.61,0.46,0.41,0.82,0.7,0.79
