,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.51,0.84,0.32,0.85,0.58,0.63,0.56,0.33,0.5,0.77,0.43,0.74,0.21,0.56,0.42,0.51,0.46,0.61,0.7,0.79
decidr.csv,0.54,0.51,0.67,0.52,0.74,0.92,0.89,1.0,0.9,0.97,0.22,1.0,1.0,0.92,0.73,0.8,0.81,0.97,0.61,0.98
elmo.csv,0.2,0.27,0.03,0.1,0.07,0.35,0.33,0.1,0.16,0.12,0.11,0.04,0.02,0.03,0.1,0.13,0.08,0.29,0.17,0.18
gpac.csv,0.1,1.0,0.95,0.8,0.76,0.94,0.96,1.0,0.45,0.86,1.0,0.34,0.99,0.97,0.95,0.74,1.0,0.89,0.38,0.85
img-browse-sort.csv,0.28,0.4,0.22,0.2,0.33,0.41,0.19,0.33,0.19,0.33,0.52,0.3,0.17,0.69,0.36,0.29,0.19,0.26,0.49,0.07
jajuk.csv,0.68,0.37,0.6,0.17,0.58,0.59,0.41,0.61,0.46,0.33,0.94,0.83,0.56,1.0,0.42,0.52,0.16,0.55,1.0,0.35
ktc.csv,0.24,0.21,0.27,0.22,0.23,0.35,0.07,0.47,0.17,0.13,0.3,0.51,0.29,0.28,0.09,0.32,0.14,0.79,0.42,0.17
nativeclient.csv,0.41,0.45,0.28,0.39,0.38,0.55,0.07,0.43,0.21,0.26,0.62,0.32,0.26,0.67,0.47,0.62,0.43,0.63,0.83,0.29
neoengine.csv,0.22,1.0,0.26,0.36,0.33,0.83,0.3,0.92,0.17,0.42,0.42,0.91,0.63,0.44,0.13,0.69,0.19,0.61,0.38,0.8
nicepress.csv,0.34,0.55,0.86,0.57,0.39,0.34,0.41,0.96,0.4,0.26,0.4,0.91,0.96,0.46,0.18,0.24,0.7,0.66,0.35,0.62
omseek.csv,0.08,0.03,0.03,0.07,0.02,0.13,0.0,0.12,0.02,0.06,0.11,0.02,0.06,0.49,0.08,0.19,0.14,0.45,0.48,0.05
rosegarden.csv,0.35,0.34,0.66,0.48,0.43,0.55,0.04,0.43,0.22,0.28,0.61,0.34,0.2,0.18,0.32,0.55,0.65,0.61,0.86,0.63
sigil.csv,0.31,0.22,0.2,0.5,0.38,0.32,0.11,0.08,0.21,0.28,0.58,0.13,0.07,0.97,0.46,0.34,0.19,0.39,0.61,0.05
smarttag.csv,0.39,0.27,0.65,0.2,0.76,0.38,0.37,0.04,0.23,0.29,0.22,0.23,0.12,0.28,0.35,0.46,0.11,0.37,0.49,0.08
sylpheed-claws.csv,0.94,1.0,0.93,0.97,0.95,1.0,1.0,0.55,0.93,1.0,0.86,0.51,0.29,0.95,1.0,1.0,1.0,1.0,0.78,1.0
tango-cs.csv,0.42,0.22,0.33,0.18,0.82,0.37,0.63,0.1,0.66,0.7,0.49,0.26,0.29,0.13,0.28,0.36,0.35,0.42,0.33,0.41
vapor.csv,0.0,1.0,0.29,0.4,1.0,0.31,0.89,0.65,0.0,1.0,0.49,0.0,0.0,1.0,0.99,0.71,1.0,0.95,0.0,0.26
xemeiah.csv,0.28,0.12,0.68,0.75,0.19,0.41,0.07,0.53,0.26,0.65,0.78,0.55,0.77,0.82,0.28,0.18,0.32,0.82,0.71,0.05
zorannt.csv,0.34,0.39,0.09,0.22,0.2,0.46,0.26,0.27,0.2,0.25,0.28,0.6,0.39,0.46,0.37,0.28,0.08,0.34,0.62,0.25
zscreen.csv,0.42,0.09,0.29,0.77,0.42,0.41,0.19,0.02,0.38,0.62,0.63,0.04,0.01,0.31,0.56,0.39,0.32,0.79,0.59,0.13
