,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.15,0.47,0.7,0.61,0.19,0.63,0.49
glelite.csv,0.44,0.19,0.71,0.59,0.78,0.38,0.98
moving-pictures.csv,0.46,0.16,0.55,0.68,0.18,0.38,0.48
plearn.csv,0.52,0.13,0.12,0.28,0.3,0.28,0.73
re2c.csv,0.34,0.92,0.3,0.58,0.41,0.52,0.51
rebecca-aiml.csv,0.43,0.21,0.71,0.64,0.73,0.78,0.69
xfce.csv,0.44,0.12,0.58,0.56,0.72,0.52,0.84
