,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.39,0.49,0.61,0.02,0.42,0.5,0.24,0.27,0.21
ffigo.csv,0.35,0.44,0.37,0.26,0.33,0.31,0.41,0.0,0.29
ildjit.csv,0.02,0.0,0.05,0.04,0.04,0.06,0.03,0.07,0.07
jfreereport.csv,0.64,0.49,0.0,0.6,0.42,0.06,0.26,0.45,0.79
pcsx2.csv,0.23,0.88,0.47,0.64,0.0,0.48,0.33,0.48,0.93
psycle.csv,0.0,0.43,0.76,0.45,0.58,0.83,0.52,0.41,0.29
wikipediardware.csv,0.39,0.77,0.86,0.58,0.63,0.85,0.83,0.64,0.07
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
