,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.62,0.38,0.25,0.98,0.69,0.06,0.12,0.6,0.56
ffigo.csv,0.57,0.29,0.29,0.5,0.65,0.05,0.24,0.99,0.35
ildjit.csv,0.04,0.95,0.08,0.03,0.03,0.18,0.43,0.05,0.05
jfreereport.csv,0.43,0.29,0.97,0.53,0.43,0.0,0.06,0.56,0.64
pcsx2.csv,0.61,0.41,0.28,0.7,0.99,0.07,0.0,0.64,0.8
psycle.csv,0.99,0.46,0.26,0.65,0.75,0.06,0.17,0.61,0.55
wikipediardware.csv,0.71,0.28,0.25,0.68,0.76,0.06,0.16,0.72,0.99
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0
xqilla.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
