,ktc.csv,elmo.csv,neoengine.csv,zorannt.csv,vapor.csv,zscreen.csv,rosegarden.csv,nicepress.csv,etherboot.csv,gpac.csv,smarttag.csv,mbse.csv,gebr.csv,plplot.csv,omseek.csv,kml.csv,pcsx2.csv,wxjs.csv,gstreamer.csv,miranda.csv
elmo.csv,4.0,0.0,297.0,5.0,1.0,0.0,3.0,104.0,0.0,0.0,52.0,9.0,0.0,77.0,9.0,0.0,0.0,97.0,0.0,1.0
etherboot.csv,5.0,8.0,5.0,4.0,4.0,0.0,7.0,11.0,0.0,1.0,8.0,5.0,0.0,6.0,65.0,2.0,0.0,97.0,3.0,1.0
gebr.csv,11.0,35.0,3.0,8.0,0.0,0.0,11.0,10.0,2.0,0.0,1.0,7.0,0.0,6.0,60.0,5.0,0.0,20.0,3.0,1.0
gpac.csv,6.0,7.0,4.0,23.0,2.0,0.0,1.0,12.0,2.0,0.0,2.0,5.0,0.0,4.0,11.0,3.0,0.0,21.0,0.0,1.0
gstreamer.csv,8.0,16.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,33.0,1.0,0.0,26.0,0.0,1.0
kml.csv,5.0,19.0,1.0,4.0,3.0,0.0,7.0,14.0,5.0,4.0,6.0,0.0,0.0,11.0,33.0,0.0,0.0,10.0,11.0,4.0
ktc.csv,0.0,10.0,4.0,7.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,4.0,1.0,3.0,11.0,1.0,0.0,24.0,2.0,1.0
mbse.csv,5.0,8.0,1.0,35.0,5.0,0.0,6.0,15.0,0.0,0.0,3.0,0.0,0.0,6.0,54.0,3.0,7.0,27.0,0.0,0.0
miranda.csv,0.0,3.0,8.0,8.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,35.0,6.0,0.0,18.0,0.0,0.0
neoengine.csv,6.0,8.0,0.0,11.0,4.0,0.0,2.0,11.0,0.0,0.0,3.0,0.0,0.0,9.0,78.0,2.0,6.0,21.0,4.0,3.0
nicepress.csv,9.0,71.0,0.0,25.0,7.0,0.0,1.0,0.0,2.0,0.0,2.0,12.0,0.0,1.0,2.0,1.0,0.0,10.0,2.0,0.0
omseek.csv,10.0,71.0,0.0,7.0,2.0,0.0,4.0,8.0,82.0,0.0,4.0,2.0,0.0,3.0,0.0,3.0,0.0,97.0,7.0,3.0
pcsx2.csv,1.0,7.0,3.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,0.0,0.0,97.0,3.0,2.0
plplot.csv,14.0,8.0,1.0,16.0,5.0,0.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,32.0,3.0,0.0,17.0,1.0,0.0
rosegarden.csv,1.0,6.0,1.0,6.0,3.0,0.0,0.0,4.0,5.0,0.0,1.0,4.0,0.0,8.0,67.0,2.0,0.0,6.0,5.0,0.0
smarttag.csv,0.0,8.0,3.0,7.0,1.0,6.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,14.0,4.0,0.0,15.0,0.0,1.0
vapor.csv,5.0,71.0,4.0,15.0,0.0,0.0,7.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,97.0,2.0,1.0
wxjs.csv,284.0,71.0,3.0,158.0,95.0,3.0,360.0,104.0,82.0,102.0,52.0,262.0,135.0,77.0,300.0,74.0,0.0,0.0,0.0,337.0
zorannt.csv,8.0,15.0,1.0,0.0,1.0,0.0,2.0,3.0,7.0,0.0,4.0,8.0,0.0,1.0,11.0,1.0,3.0,8.0,1.0,0.0
zscreen.csv,7.0,8.0,1.0,9.0,7.0,0.0,7.0,12.0,0.0,0.0,3.0,0.0,1.0,4.0,25.0,4.0,1.0,97.0,2.0,3.0
