,recall,precision,pf,pci_20,ifa,wins
archive-crawler.csv,0.27,0.355,0.2,0.78,6.0,7
gamestone.csv,0.395,0.33999999999999997,0.27,0.51,1.5,9
geochat.csv,0.32,0.25,0.41000000000000003,0.72,3.5,2
igarden.csv,0.475,0.355,0.27,0.765,2.5,11
ingex.csv,0.49,0.345,0.29500000000000004,0.58,2.5,10
lphant.csv,0.745,0.33,0.52,0.365,2.0,6
nabu-library.csv,0.275,0.22999999999999998,0.265,0.75,6.0,0
nebuladevice.csv,0.45499999999999996,0.26,0.29000000000000004,0.575,4.5,1
owlapi.csv,0.325,0.305,0.38,0.71,2.0,8
pi-qmc.csv,0.765,0.315,0.65,0.38,3.0,4
trinitycore.csv,0.275,0.305,0.32999999999999996,0.7150000000000001,3.5,5
twostep.csv,0.85,0.315,0.7849999999999999,0.42,3.5,3
