,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,datasets/jsdom.csv,1,0.450794351,0.446428571,0.469298246,0.448717949,0.494318182,0.615384615,0.560811706,0.518939394,0.4375,0.526759673,0.466206969,0.557692308,0.498823529,0.494623656,0.571828358,0.510186903,0.47979798,0.4625,0.412895928,0.443119266,0.539702233,0.5625,0.5,0.497863248,0.479605263,0.7,0.494600535,0.502777778,0.528571429,0.494803585,0.523548387,0.6,0.473285727,0.75,0.5,0.422727273,0.458333333,0.320512821,0.5,0.481703026,0.526785714,0.511168642,0.390863846,0.464304583,0.5,0.502840909,0.480324573,0.425,0.75,0.607142857,0.544444444,0.375,0.515518634,0.490196078,0.483173077,0.625,0.607142857,0.573717949,0.595238095,0.517857143,0.493961639,0.35,0.338235294,0.573529412,0.592436975,0.538888889,0.510237762,0.65,0.47983871,0.611111111,0.458333333,0.527777778,0.50974026,0.541758242,0.4
1,datasets/generator.csv,0.480725126,1,0.452380952,0.629385965,0.484615385,0.477272727,0.423076923,0.496656515,0.452651515,0.4375,0.516721758,0.535766923,0.488461538,0.525630252,0.526209677,0.52596393,0.509559138,0.474747475,0.5375,0.563348416,0.50764526,0.526167381,0.625,0.5,0.606837607,0.513815789,0.6,0.520403287,0.505555556,0.542857143,0.524551869,0.461344086,0.483333333,0.487037196,0.416666667,1,0.55,0.333333333,0.461538462,0.496732026,0.556650246,0.419642857,0.545031365,0.473490427,0.535001981,0.425,0.451704545,0.505650402,0.475,0.75,0.44047619,0.583333333,0.4375,0.494669436,0.511437908,0.514423077,0.8125,0.455357143,0.480769231,0.433333333,0.527777778,0.497158418,0.425,0.492647059,0.457720588,0.521008403,0.515079365,0.471412587,0.8,0.456653226,0.493055556,0.541666667,0.535714286,0.461038961,0.478021978,0.4
2,datasets/chai-as-promised.csv,0.497235662,0.550823772,1,0.464912281,0.397435897,0.710227273,0.5,0.480932203,0.458333333,0.25,0.515676648,0.464469944,0.473076923,0.48197479,0.469758065,0.551150498,0.499158225,0.535353535,0.5875,0.549773756,0.558287462,0.53289721,0.520833333,0.583333333,0.502136752,0.557894737,0.5,0.48303708,0.511111111,0.6,0.511870709,0.515967742,0.4,0.487997935,0.5,1,0.454545455,0.541666667,0.474358974,0.562091503,0.430682618,0.401785714,0.476741677,0.377862983,0.578226126,0.3,0.536931818,0.509290177,0.4,0.625,0.595238095,0.494444444,0.625,0.498292373,0.514705882,0.564903846,0.6875,0.482142857,0.538461538,0.5,0.515873016,0.518411082,0.475,0.414215686,0.533088235,0.457983193,0.542063492,0.518517483,0.4,0.482862903,0.506944444,0.625,0.503968254,0.37012987,0.569230769,0.5
3,datasets/grunt-contrib-watch.csv,0.478334639,0.389599882,0.505952381,1,0.538461538,0.5,0.538461538,0.48828125,0.541666667,0.4375,0.464733619,0.495394252,0.461538462,0.523235294,0.475806452,0.420242537,0.494806677,0.5,0.475,0.404977376,0.483547401,0.481915934,0.4375,0.5,0.433760684,0.442763158,0.5,0.524225917,0.5,0.6,0.54319222,0.501129032,0.5,0.502595429,0.333333333,0.25,0.515909091,0.458333333,0.512820513,0.506535948,0.467628431,0.4375,0.486400146,0.606622315,0.498514067,0.5,0.431818182,0.482712193,0.5,0.375,0.5,0.427777778,0.5,0.499515403,0.517973856,0.423076923,0.229166667,0.5,0.426282051,0.5,0.501984127,0.471761781,0.575,0.37745098,0.512867647,0.544117647,0.438095238,0.438937063,0.4,0.530241935,0.506944444,0.5,0.472222222,0.503246753,0.496703297,0.5
4,datasets/chalk.csv,0.489769435,0.358487791,0.511904762,0.557017544,1,0.375,0.461538462,0.521054025,0.583333333,0.5,0.458827533,0.51718602,0.488461538,0.500210084,0.42405914,0.474502488,0.500099872,0.636363636,0.425,0.429864253,0.465076453,0.535904955,0.479166667,0.5,0.467948718,0.465789474,0.5,0.497849771,0.511111111,0.471428571,0.510821892,0.506774194,0.583333333,0.49394878,0.583333333,0,0.570454545,0.458333333,0.538461538,0.493464052,0.503518649,0.535714286,0.499336188,0.629297649,0.448421609,0.525,0.460227273,0.512894047,0.5,0.583333333,0.511904762,0.622222222,0.4375,0.51070728,0.511437908,0.548076923,0.354166667,0.464285714,0.461538462,0.5,0.486111111,0.484075302,0.625,0.404411765,0.5,0.5,0.436507937,0.440979021,0.475,0.566532258,0.541666667,0.5,0.476190476,0.483766234,0.464835165,0.5
5,datasets/babel-loader.csv,0.511014214,0.638423066,0.56547619,0.505482456,0.453846154,1,0.538461538,0.519829184,0.458333333,0.3125,0.515020416,0.500026319,0.546153846,0.508193277,0.516129032,0.550839552,0.503809388,0.535353535,0.55,0.574660633,0.554984709,0.487292278,0.458333333,0.5,0.482905983,0.558552632,0.65,0.448442278,0.391666667,0.6,0.469441266,0.479086022,0.516666667,0.488083971,0.5,1,0.456818182,0.541666667,0.435897436,0.5,0.481703026,0.535714286,0.490623652,0.372479813,0.581792366,0.5,0.613636364,0.504411712,0.425,0.75,0.511904762,0.494444444,0.5,0.495119418,0.496732026,0.483173077,0.520833333,0.544642857,0.538461538,0.611904762,0.494047619,0.526876628,0.475,0.553921569,0.5,0.516806723,0.549206349,0.510013986,0.5,0.497983871,0.506944444,0.458333333,0.555555556,0.415584416,0.524175824,0.5
6,datasets/grunt-contrib-jshint.csv,0.511920082,0.568108267,0.494047619,0.44627193,0.541025641,0.471590909,1,0.48159428,0.458333333,0.375,0.521339685,0.46983893,0.592307692,0.498991597,0.536290323,0.557058458,0.500741903,0.454545455,0.6125,0.628959276,0.517798165,0.490412813,0.416666667,0.583333333,0.540598291,0.557894737,0.2,0.467555428,0.561111111,0.557142857,0.471062166,0.50172043,0.5,0.4902062,0.25,0.75,0.554545455,0.583333333,0.448717949,0.506535948,0.548205489,0.5625,0.477612931,0.426895536,0.472361643,0.2,0.509943182,0.513230648,0.45,0.75,0.416666667,0.461111111,0.625,0.501257644,0.49754902,0.519230769,0.583333333,0.598214286,0.573717949,0.454761905,0.517857143,0.508583945,0.425,0.507352941,0.477941176,0.474789916,0.51031746,0.544027972,0.525,0.352822581,0.423611111,0.541666667,0.567460317,0.571428571,0.478021978,0.4
7,datasets/mocha.csv,0.509583516,0.577596352,0.523809524,0.438596491,0.484615385,0.488636364,0.423076923,1,0.460227273,0.6875,0.541804394,0.47386567,0.480769231,0.528151261,0.523521505,0.499222637,0.477072336,0.47979798,0.525,0.501131222,0.516880734,0.51898639,0.520833333,0.5,0.433760684,0.557236842,0.35,0.493740443,0.491666667,0.657142857,0.510059115,0.486344086,0.516666667,0.49720382,1,0.75,0.427272727,0.458333333,0.435897436,0.580065359,0.442294159,0.419642857,0.489395599,0.470062465,0.47401268,0.45,0.511363636,0.507867478,0.45,0.583333333,0.535714286,0.366666667,0.4375,0.494392523,0.479575163,0.454326923,0.583333333,0.5,0.445512821,0.611904762,0.535714286,0.49212645,0.325,0.463235294,0.551470588,0.472689076,0.508730159,0.499272727,0.675,0.441532258,0.555555556,0.625,0.452380952,0.435064935,0.513186813,0.3
8,datasets/node-semver.csv,0.493162848,0.481538688,0.5,0.5,0.5,0.5,0.5,0.486692267,1,0.5,0.497569512,0.509343089,0.5,0.500966387,0.469758065,0.434701493,0.522128692,0.545454545,0.4375,0.399321267,0.513700306,0.502143018,0.5,0.5,0.472222222,0.467105263,0.5,0.503727064,0.5,0.5,0.521786804,0.5,0.5,0.494135192,0.5,0.25,0.5,0.5,0.5,0.504901961,0.480295567,0.5,0.493419961,0.488827383,0.507198521,0.5,0.474431818,0.488658804,0.5,0.5,0.5,0.5,0.5,0.47113188,0.508169935,0.5,0.229166667,0.5,0.41025641,0.5,0.494047619,0.474840161,0.5,0.5,0.443014706,0.5,0.5,0.486601399,0.5,0.5,0.541666667,0.5,0.5,0.512987013,0.48021978,0.5
9,datasets/gulp-rename.csv,0.500391824,0.537805237,0.494047619,0.572368421,0.579487179,0.363636364,0.423076923,0.489605403,0.518939394,1,0.498833366,0.534003579,0.488461538,0.497394958,0.549731183,0.524253731,0.508146669,0.54040404,0.475,0.4739819,0.420978593,0.477028348,0.520833333,0.5,0.532051282,0.45,0.55,0.489057722,0.586111111,0.4,0.547101449,0.501666667,0.466666667,0.48299349,0.5,0.25,0.565909091,0.458333333,0.551282051,0.5,0.538001407,0.455357143,0.50647217,0.518663349,0.422302206,0.6,0.447443182,0.486037807,0.5,0.25,0.547619048,0.516666667,0.4375,0.498073151,0.500816993,0.509615385,0.625,0.508928571,0.644230769,0.5,0.488095238,0.487982477,0.525,0.610294118,0.483455882,0.512605042,0.476190476,0.481986014,0.475,0.470766129,0.583333333,0.5,0.488095238,0.685064935,0.447252747,0.5
10,datasets/browserify.csv,0.508411638,0.560311856,0.476190476,0.475877193,0.435897436,0.505681818,0.461538462,0.492021981,0.554924242,0.6875,1,0.534319402,0.442307692,0.477142857,0.487903226,0.518812189,0.505435868,0.636363636,0.65,0.428733032,0.498103976,0.473719829,0.625,0.333333333,0.408119658,0.482894737,0.6,0.523987003,0.561111111,0.528571429,0.497616323,0.539946237,0.433333333,0.482548969,0.416666667,0.5,0.531818182,0.458333333,0.564102564,0.547385621,0.502814919,0.598214286,0.503153108,0.4441877,0.492999604,0.45,0.498579545,0.519881876,0.375,0.416666667,0.404761905,0.516666667,0.5,0.500149994,0.49754902,0.420673077,0.5625,0.392857143,0.432692308,0.428571429,0.426587302,0.497987213,0.525,0.539215686,0.518382353,0.508403361,0.496825397,0.546153846,0.6,0.570564516,0.4375,0.583333333,0.511904762,0.376623377,0.462637363,0.5
11,datasets/sinon.csv,0.493310231,0.49646955,0.511904762,0.533991228,0.553846154,0.590909091,0.461538462,0.4965241,0.5,0.5,0.525714563,1,0.5,0.485966387,0.534274194,0.455534826,0.491439578,0.5,0.35,0.496606335,0.499877676,0.497819385,0.5,0.5,0.482905983,0.532894737,0.5,0.518874235,0.475,0.528571429,0.474256293,0.487150538,0.533333333,0.500731309,0.583333333,1,0.45,0.5,0.448717949,0.539215686,0.426812104,0.517857143,0.484425305,0.379767406,0.513604544,0.5,0.461647727,0.51462193,0.5,0.375,0.511904762,0.55,0.5,0.511295719,0.501633987,0.473557692,0.5625,0.491071429,0.525641026,0.514285714,0.527777778,0.510655932,0.5,0.414215686,0.501838235,0.493697479,0.491269841,0.501034965,0.5,0.513104839,0.444444444,0.5,0.428571429,0.503246753,0.471428571,0.5
12,datasets/grunt-contrib-uglify.csv,0.504647969,0.507943513,0.458333333,0.442982456,0.520512821,0.556818182,0.576923077,0.512612553,0.5,0.5,0.485174023,0.485603748,1,0.500798319,0.58266129,0.5164801,0.490597803,0.535353535,0.5,0.524886878,0.532477064,0.498646515,0.395833333,0.5,0.510683761,0.5,0.5,0.485999618,0.497222222,0.6,0.500190694,0.496129032,0.583333333,0.513220913,0.5,0.5,0.543181818,0.5,0.5,0.531045752,0.569669247,0.571428571,0.501103588,0.510994871,0.532525426,0.3,0.53125,0.501404747,0.525,0.5,0.464285714,0.544444444,0.5,0.504672897,0.494281046,0.497596154,0.5625,0.491071429,0.5,0.5,0.501984127,0.506097561,0.5,0.470588235,0.5,0.457983193,0.53968254,0.52151049,0.75,0.481854839,0.479166667,0.333333333,0.543650794,0.525974026,0.489010989,0.6
13,datasets/q.csv,0.497113442,0.559576346,0.571428571,0.490131579,0.476923077,0.369318182,0.576923077,0.546411547,0.441287879,0.6875,0.478708925,0.475234235,0.557692308,1,0.469758065,0.486940299,0.513896419,0.5,0.4875,0.520361991,0.493700306,0.520791037,0.5,0.5,0.540598291,0.459210526,0.5,0.487624235,0.425,0.457142857,0.509010297,0.472419355,0.433333333,0.453769824,0.5,0.5,0.504545455,0.541666667,0.628205128,0.5,0.481703026,0.517857143,0.512595838,0.496724392,0.544313829,0.8,0.535511364,0.488380547,0.55,0.458333333,0.547619048,0.433333333,0.5625,0.496653975,0.5,0.540865385,0.583333333,0.535714286,0.458333333,0.483333333,0.521825397,0.477148946,0.375,0.607843137,0.501838235,0.487394958,0.485714286,0.508055944,0.425,0.544354839,0.541666667,0.458333333,0.492063492,0.548701299,0.62967033,0.7
14,datasets/body-parser.csv,0.499194783,0.559723448,0.517857143,0.466008772,0.48974359,0.443181818,0.653846154,0.480568061,0.479166667,0.5,0.544866809,0.521370671,0.438461538,0.515630252,1,0.517412935,0.457369097,0.318181818,0.5375,0.547511312,0.555168196,0.447101286,0.625,0.416666667,0.525641026,0.568421053,0.4,0.47639526,0.541666667,0.385714286,0.474590008,0.491075269,0.433333333,0.499326049,0.25,1,0.418181818,0.541666667,0.474358974,0.509803922,0.534834624,0.428571429,0.488491155,0.497663907,0.520770044,0.375,0.497159091,0.510802635,0.475,0.625,0.5,0.411111111,0.5625,0.501719165,0.488562092,0.490384615,0.416666667,0.526785714,0.435897436,0.5,0.674603175,0.528830215,0.65,0.490196078,0.612132353,0.476890756,0.498412698,0.53365035,0.5,0.506048387,0.541666667,0.541666667,0.531746032,0.516233766,0.501098901,0.5
15,datasets/should.csv,0.505007441,0.481023831,0.464285714,0.492324561,0.48974359,0.460227273,0.576923077,0.521682998,0.511363636,0.25,0.533735174,0.501605432,0.5,0.491722689,0.468413978,1,0.521557997,0.5,0.5625,0.588235294,0.543975535,0.5,0.5625,0.5,0.536324786,0.557236842,0.5,0.507406346,0.5,0.557142857,0.4423627,0.521612903,0.466666667,0.49579856,0.583333333,1,0.459090909,0.416666667,0.487179487,0.462418301,0.540112597,0.410714286,0.509002954,0.428596821,0.4757958,0.3,0.519886364,0.496494866,0.4,0.333333333,0.5,0.216666667,0.5,0.478216222,0.487745098,0.612980769,0.4375,0.473214286,0.506410256,0.5,0.503968254,0.510774331,0.5,0.450980392,0.518382353,0.447478992,0.449206349,0.494153846,0.5,0.553427419,0.513888889,0.458333333,0.563492063,0.415584416,0.52967033,0.5
16,datasets/underscore.csv,0.499485955,0.536849073,0.535714286,0.506578947,0.530769231,0.5625,0.576923077,0.498046875,0.488636364,0.6875,0.541804394,0.52321297,0.507692308,0.486554622,0.528897849,0.498756219,1,0.449494949,0.4375,0.486425339,0.506544343,0.510151139,0.458333333,0.5,0.512820513,0.559210526,0.35,0.446100917,0.508333333,0.5,0.480882914,0.479946237,0.516666667,0.47972411,0.416666667,0.75,0.552272727,0.541666667,0.474358974,0.524509804,0.482406756,0.589285714,0.51488599,0.391498654,0.493891164,0.6,0.508522727,0.529715101,0.5,0.75,0.5,0.494444444,0.4375,0.503830622,0.50245098,0.408653846,0.583333333,0.446428571,0.679487179,0.483333333,0.458333333,0.486798484,0.475,0.539215686,0.564338235,0.550420168,0.476984127,0.529678322,0.55,0.476814516,0.506944444,0.5,0.432539683,0.522727273,0.472527473,0.5
17,datasets/gulp-plumber.csv,0.503008778,0.485436893,0.547619048,0.520833333,0.58974359,0.579545455,0.461538462,0.50711732,0.5,0.6875,0.500874976,0.500842194,0.5,0.504201681,0.520833333,0.490982587,0.496932515,1,0.4875,0.46040724,0.519633028,0.493834123,0.5,0.5,0.5,0.5,0.65,0.485856269,0.525,0.542857143,0.513396262,0.482741935,0.533333333,0.497218159,0.5,0.5,0.527272727,0.5,0.5,0.498366013,0.485925405,0.5,0.492465731,0.485627952,0.535233126,0.5,0.444602273,0.500475729,0.5,0.5,0.5,0.611111111,0.5,0.498707742,0.499183007,0.432692308,0.5,0.571428571,0.5,0.5,0.507936508,0.493902439,0.5,0.593137255,0.5,0.5,0.51031746,0.491496503,0.5,0.484879032,0.527777778,0.5,0.444444444,0.438311688,0.475824176,0.5
