,0
0,0.5851648351648351
1,0.5678596908807991
2,0.5294758692267774
3,0.5972222222222222
4,0.4995302981925637
5,0.4999887960067757
6,0.5118283881315157
7,0.608999125057756
8,0.6152455311280051
9,0.588153181626633
10,0.5107540426930292
11,0.4230769230769231
12,0.4990215264187867
13,0.501601514158841
14,0.515746292542409
15,0.5
16,0.5077559061225123
17,0.6830357142857143
18,0.5879032258064516
19,0.5722222222222222
20,0.6006640666174765
21,0.4791666666666667
22,0.5009684139257657
23,0.5083734404693051
24,0.526914570603891
25,0.5116497406716205
26,0.498812351543943
27,0.6737037037037037
28,0.5298453533747651
29,0.49952335557673977
30,0.5102960102960103
31,0.5104761904761905
32,0.7482758620689656
33,0.6333333333333334
34,0.487012987012987
35,0.554177005789909
36,0.5
37,0.4642857142857143
38,0.5
39,0.5279503105590062
40,0.5
41,0.3888888888888889
42,0.5
43,0.5390593047034764
44,0.5
45,0.5473484848484848
46,0.499213217938631
47,0.5222222222222223
48,0.6832807249770899
49,0.5216429911551863
50,0.4988876529477197
51,0.6957303370786517
52,0.6861167002012072
53,0.5008437677796578
54,
55,0.44696969696969696
56,0.8035714285714285
57,0.5180277349768876
58,0.5051020408163265
59,0.6469331322272499
60,0.5527496494781118
61,0.5
62,0.8342245989304813
63,0.5288403157255616
64,0.5264423076923077
65,0.5611111111111111
66,0.4415584415584416
67,0.5077268137357661
68,0.6163461538461539
69,0.5
70,0.5012369267798199
71,0.560750886874261
72,0.4943133562276134
73,0.5130181569030491
74,0.501175508296331
75,0.5973323720259552
76,0.49279538904899134
77,0.49137931034482757
78,0.5085812356979406
79,0.5043671248568156
80,0.4814814814814815
81,0.4976958525345622
82,0.5694740042566129
83,0.5107709750566893
84,0.505695208169678
85,0.6389165396460013
86,0.4903474903474903
87,0.49968671679197996
88,0.4895833333333333
89,0.5308136412459722
90,0.5252525252525253
91,0.5630293363062246
92,0.6487301986421926
93,0.6330301188913826
94,0.40909090909090906
95,0.4915254237288136
96,0.5358032591731486
97,0.5012952756080934
98,0.5
99,0.5627721335268504
100,0.4824561403508772
101,0.5020704038773149
102,0.5216450216450216
103,0.5127759529447713
104,0.5152145525220929
105,0.4995537042546861
106,0.4962962962962963
107,0.5020519835841313
108,0.5
109,0.5078453884424033
110,0.49728260869565216
111,0.5145390070921986
112,0.5008505088741508
113,0.499867829764737
114,0.5
115,0.5369458128078817
116,0.5606891277220948
117,0.5102256469821664
118,0.4982394366197183
119,0.6222527472527473
120,0.5030760738659172
121,0.5052824216045108
122,0.5040525459487081
123,0.5012554416573946
124,0.49137931034482757
125,0.5
126,0.4997420020639835
127,0.494140625
128,0.5
129,0.5068689738089064
130,0.6508695652173913
131,0.5822340425531914
132,0.4993146512336277
133,0.503448275862069
134,0.5595599894291755
135,0.4947916666666667
136,0.5004538852578069
137,0.5121951219512195
138,0.5
139,0.5
140,0.5008535604572
141,0.4857142857142857
142,0.49742268041237114
143,0.4838709677419355
144,0.5112922083494229
145,0.5180555555555556
146,0.5241965717202818
147,0.5
148,0.5216450216450216
149,0.5547095761381475
150,0.5
151,0.73
152,0.5187106918238994
153,0.5663606991656558
154,0.5432954244908754
155,0.5388297872340425
156,0.5188667399152409
157,0.5031645569620253
158,0.6393939393939394
