,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,1.29,0.81,0.45,0.56,0.99,0.16,0.9,1.34,0.94,0.89
freedom-erp.csv,1.0,0.84,0.66,0.82,0.91,0.44,0.41,1.0,1.01,1.0
jahshaka.csv,0.44,0.27,0.63,0.88,0.72,0.77,0.64,0.54,0.96,0.91
jmoney.csv,1.13,0.46,0.2,0.82,0.82,0.52,0.71,1.14,0.63,0.51
reaper3d.csv,0.56,0.64,0.58,0.41,0.88,0.89,0.63,1.18,0.73,0.49
sblim.csv,1.08,0.69,0.45,0.25,0.86,0.82,0.75,0.98,0.84,0.89
swtfox.csv,0.2,0.93,0.97,0.85,0.42,0.96,0.82,1.06,0.55,0.74
tart.csv,1.16,1.01,0.79,0.46,0.59,0.86,0.99,1.01,0.33,0.6
