,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.32,0.05,0.0,0.51,0.24,0.17,0.54,0.0
apolloplayer.csv,0.16,0.54,0.01,0.38,0.63,0.29,0.49,0.09
k3d.csv,0.16,0.07,0.0,0.31,0.06,0.55,0.34,0.05
redshell.csv,0.14,0.23,0.0,0.25,0.87,0.26,0.5,0.04
rtb-team.csv,0.09,0.38,0.0,0.71,0.27,0.1,0.36,0.17
xreal.csv,0.06,0.13,0.0,0.45,0.36,0.18,0.04,0.83
xstore.csv,0.25,0.49,0.01,0.0,0.48,0.31,0.7,0.0
