,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.73,0.46,0.22,0.65,0.54,0.52,0.65,0.48,0.53
ctrlr.csv,0.0,0.4,0.79,0.26,0.14,0.13,0.11,0.26,0.52
empserver.csv,0.0,0.68,0.37,0.4,0.55,0.63,0.65,0.34,0.34
ffigo.csv,0.0,0.04,0.06,0.12,0.32,0.76,0.59,0.0,0.0
gmerlin.csv,0.0,0.53,0.22,0.51,0.67,0.0,0.38,0.0,0.27
skia.csv,0.76,0.55,0.22,0.61,0.43,0.36,0.68,0.37,0.06
wikipediardware.csv,0.09,0.13,0.43,0.56,0.58,0.52,0.47,0.68,0.74
zemljanka.csv,0.21,0.36,0.52,0.36,0.53,0.43,0.61,0.84,0.65
