,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.01,0.48,0.2,0.48,0.44,0.59,0.52,0.6,0.64
ctrlr.csv,0.0,0.46,0.63,0.11,0.13,0.17,0.12,0.37,0.63
empserver.csv,0.0,0.69,0.25,0.17,0.53,0.72,0.52,0.46,0.44
ffigo.csv,0.0,0.05,0.08,0.1,0.28,0.8,0.51,0.0,0.0
gmerlin.csv,0.0,0.54,0.15,0.25,0.58,0.0,0.51,0.0,0.85
skia.csv,0.01,0.56,0.17,0.33,0.43,0.42,0.64,0.48,0.1
wikipediardware.csv,0.0,0.68,0.29,0.29,0.53,0.64,0.54,0.87,0.81
zemljanka.csv,0.0,0.57,0.35,0.3,0.42,0.63,0.53,0.9,0.79
