,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.65,0.64,0.27,0.19,0.42,0.3,0.48,0.11,0.0
ctrlr.csv,0.25,0.24,0.27,0.6,0.36,0.25,0.2,0.33,0.57
empserver.csv,0.97,0.3,0.81,0.68,0.79,0.64,0.5,0.33,0.07
ffigo.csv,0.16,0.03,0.07,0.18,0.36,0.3,0.33,0.0,0.07
gmerlin.csv,0.69,0.55,0.47,0.76,0.3,0.0,0.89,0.0,0.93
skia.csv,0.61,0.55,0.39,0.42,0.18,0.3,0.2,0.0,0.0
wikipediardware.csv,0.98,0.97,0.75,0.75,0.77,0.73,0.85,0.56,0.14
zemljanka.csv,0.95,0.88,0.61,0.9,0.67,0.82,0.72,0.0,0.64
