,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.46,0.2,0.39,0.38,0.74,0.42,0.99,1.0
ctrlr.csv,0.0,0.62,0.52,0.07,0.14,0.42,0.18,0.94,0.72
empserver.csv,0.0,0.71,0.17,0.11,0.37,0.68,0.41,0.95,0.92
ffigo.csv,0.0,0.5,0.2,0.1,0.27,0.82,0.46,0.0,0.0
gmerlin.csv,0.0,0.53,0.12,0.15,0.51,0.0,0.35,0.0,0.75
skia.csv,0.0,0.54,0.15,0.22,0.5,0.65,0.62,1.0,1.0
wikipediardware.csv,0.0,0.52,0.2,0.17,0.37,0.61,0.37,0.97,0.93
zemljanka.csv,0.0,0.47,0.25,0.18,0.31,0.59,0.38,1.0,0.78
