,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.27,0.18,0.0,0.25,0.97,0.07,0.12,0.73
apolloplayer.csv,0.1,0.46,0.0,0.33,0.95,0.18,0.12,0.76
k3d.csv,0.12,0.25,0.0,0.31,1.0,0.45,0.0,0.82
keyczar.csv,0.11,0.0,0.0,0.33,0.9,0.0,0.0,0.92
kowari.csv,0.14,0.32,0.0,0.26,0.96,0.14,0.22,0.77
redshell.csv,0.09,0.22,0.0,0.21,0.98,0.15,0.05,0.68
rtb-team.csv,0.38,0.32,0.0,0.71,1.0,0.33,0.03,0.67
