,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.28,0.11,0.21,0.16,0.12,0.15,0.28,0.2
apolloplayer.csv,0.6,0.24,0.54,0.27,0.5,0.66,0.49,0.4
k3d.csv,0.51,0.04,0.02,0.84,0.0,0.17,0.1,0.27
keyczar.csv,0.34,0.0,0.0,0.43,0.25,0.01,0.0,0.2
kowari.csv,0.68,0.22,0.05,0.92,0.5,0.52,0.18,0.87
redshell.csv,0.32,0.37,0.82,0.41,0.38,0.8,0.54,0.73
rtb-team.csv,0.02,0.29,0.35,0.14,0.0,0.02,0.37,0.07
