,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.44,0.92,1.02,0.88,0.85,0.94,0.64,0.86
apolloplayer.csv,0.83,0.41,0.54,0.72,0.75,0.68,0.56,0.72
k3d.csv,0.75,0.96,1.0,0.84,0.93,0.24,1.01,0.68
keyczar.csv,0.81,1.0,1.0,0.64,0.94,1.0,1.0,0.34
kowari.csv,0.74,0.7,1.0,0.94,0.73,0.72,0.46,0.87
redshell.csv,0.85,0.76,1.29,0.84,0.43,0.81,0.89,0.9
rtb-team.csv,0.92,0.61,1.06,0.24,0.91,0.93,0.93,0.96
