,campsoft.csv,sevenupdate.csv,extprosys.csv,opennms.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,freewrl.csv,roller.csv,aten.csv,xfce.csv,papertoolkit.csv,glas.csv,ibatisdb.csv,soar.csv,primefaces.csv,xcf.csv,web-cat.csv
encog-cs.csv,56.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,311.0,4.0,0.0,0.0,1.0,21.0,0.0,17.0,0.0,2.0,4.0,1.0
extprosys.csv,73.0,0.0,1.0,1.0,0.0,0.0,16.0,6.0,310.0,4.0,0.0,0.0,1.0,21.0,7.0,17.0,0.0,2.0,4.0,1.0
freewrl.csv,104.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,20.0,0.0,0.0,0.0,0.0,15.0,3.0,9.0,3.0,1.0,0.0,4.0
glas.csv,37.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,163.0,1.0,0.0,0.0,0.0,62.0,0.0,2.0,3.0,3.0,5.0,3.0
ibatisdb.csv,104.0,0.0,13.0,3.0,0.0,0.0,0.0,9.0,29.0,50.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0
japano.csv,80.0,0.0,2.0,1.0,0.0,0.0,16.0,6.0,315.0,4.0,0.0,0.0,1.0,20.0,8.0,17.0,0.0,2.0,4.0,1.0
lockss.csv,104.0,54.0,1.0,2.0,0.0,0.0,1.0,0.0,363.0,50.0,0.0,0.0,1.0,62.0,91.0,5.0,55.0,0.0,1.0,49.0
officefloor.csv,104.0,0.0,2.0,0.0,0.0,0.0,183.0,0.0,2.0,2.0,0.0,0.0,1.0,19.0,7.0,17.0,0.0,2.0,4.0,1.0
opennms.csv,104.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,107.0,3.0,0.0,0.0,1.0,62.0,0.0,13.0,1.0,1.0,4.0,49.0
papertoolkit.csv,104.0,0.0,186.0,104.0,49.0,0.0,183.0,2.0,43.0,50.0,0.0,196.0,0.0,0.0,91.0,0.0,55.0,66.0,0.0,1.0
primefaces.csv,39.0,0.0,1.0,0.0,1.0,0.0,20.0,16.0,312.0,1.0,0.0,0.0,1.0,14.0,5.0,11.0,0.0,0.0,1.0,0.0
rohxel.csv,60.0,0.0,2.0,4.0,0.0,0.0,12.0,10.0,150.0,2.0,1.0,0.0,1.0,11.0,4.0,10.0,0.0,1.0,2.0,2.0
roller.csv,32.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,392.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,1.0,0.0,1.0,4.0
sevenupdate.csv,72.0,0.0,2.0,1.0,0.0,0.0,16.0,21.0,323.0,4.0,0.0,0.0,1.0,62.0,6.0,17.0,0.0,2.0,6.0,0.0
soar.csv,36.0,0.0,2.0,18.0,0.0,0.0,5.0,5.0,78.0,4.0,1.0,0.0,1.0,21.0,6.0,10.0,0.0,1.0,4.0,3.0
web-cat.csv,104.0,0.0,17.0,1.0,0.0,0.0,3.0,5.0,172.0,4.0,5.0,0.0,2.0,21.0,8.0,11.0,0.0,1.0,2.0,0.0
xcf.csv,57.0,0.0,0.0,2.0,1.0,0.0,9.0,12.0,57.0,1.0,0.0,0.0,0.0,13.0,2.0,31.0,0.0,1.0,0.0,1.0
xfce.csv,104.0,0.0,0.0,0.0,1.0,0.0,13.0,12.0,284.0,1.0,0.0,0.0,0.0,14.0,0.0,41.0,3.0,0.0,9.0,3.0
