,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,97.5,98.5,2060.5,394.0,327.0
aime.csv,97.5,197.5,557.5,0.0,404.5
badtrinitycore.csv,0.0,27.5,1073.0,394.0,1448.5
electric-core.csv,97.5,98.5,386.0,393.5,1249.5
olsrd.csv,97.5,195.5,1767.0,591.0,585.5
