,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv
botsnscouts.csv,0.0,0.0,1.0,0.0,10.0
freenet.csv,0.0,0.0,0.0,0.0,3.0
mediaportal.csv,0.0,2.0,0.0,8.0,0.0
onotoa.csv,2.0,2.0,0.0,4.0,8.0
sqlpower-library.csv,0.0,6.0,0.0,6.0,22.0
