,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.44,0.44,0.44,0.32,0.39,0.42,0.42,0.46,0.9,0.38,0.36,0.69,0.37,0.39,0.52,0.37,0.33,0.55,0.37,0.4
array4j.csv,0.52,0.8,0.67,0.72,0.89,0.69,0.38,0.41,0.62,0.53,0.81,0.64,0.61,0.48,0.75,0.81,0.43,0.93,0.43,0.41
bzbyte.csv,0.39,0.52,0.39,0.28,0.35,0.97,0.33,0.38,0.0,0.3,0.35,0.46,0.43,0.51,0.45,0.0,0.37,0.4,0.0,0.8
capcode.csv,0.45,0.61,0.45,0.69,0.57,0.45,0.37,0.47,0.42,0.36,0.78,0.54,0.41,0.4,0.57,0.64,0.39,0.45,0.54,0.31
fm-classic.csv,0.87,0.73,0.67,0.88,0.69,0.97,0.67,0.0,0.67,0.89,0.91,0.86,0.75,0.8,0.89,0.91,0.0,0.8,0.96,0.8
freenet.csv,0.46,0.45,0.48,0.29,0.41,0.42,0.41,0.43,0.51,0.3,0.34,0.49,0.46,0.55,0.66,0.9,0.76,0.41,0.31,0.38
hannosset.csv,0.7,0.82,0.83,0.85,0.88,0.98,0.95,0.67,0.8,0.86,0.92,0.67,0.0,0.9,0.94,0.79,0.82,0.91,0.44,0.61
haphazard.csv,0.39,0.6,0.79,0.33,0.51,0.46,0.42,0.52,0.57,0.41,0.64,0.53,0.74,0.59,0.97,0.91,0.89,0.55,0.44,0.33
intact.csv,0.45,0.67,0.59,0.86,0.44,0.34,0.57,0.43,0.9,0.5,0.38,0.43,0.67,0.59,0.55,0.8,0.43,0.42,0.31,0.64
ipfire-wall.csv,0.65,0.53,0.9,0.42,0.56,0.98,0.92,0.92,0.87,0.56,0.48,0.71,0.41,0.62,0.57,0.48,0.75,0.71,0.83,0.55
jlinalg.csv,0.61,0.45,0.43,0.32,0.45,0.53,0.58,0.88,0.49,0.36,0.48,0.49,0.42,0.41,0.49,0.42,0.65,0.48,0.31,0.54
nassp.csv,0.47,0.55,0.69,0.75,0.83,0.82,0.92,0.83,0.56,0.8,0.86,0.72,0.54,0.65,0.52,0.43,0.77,0.48,0.89,0.8
ondex.csv,0.8,0.94,0.51,0.67,0.91,0.5,0.64,0.57,0.8,0.81,0.81,0.96,0.46,0.62,0.59,0.37,0.4,0.56,0.68,0.83
optalgtoolkit.csv,0.52,0.89,0.54,0.44,0.51,0.37,0.49,0.42,0.37,0.32,0.42,0.55,0.5,0.39,0.54,0.48,0.37,0.45,0.41,0.91
pustefix.csv,0.57,0.41,0.89,0.31,0.44,0.84,0.69,0.7,0.59,0.36,0.54,0.71,0.67,0.84,0.82,0.0,0.94,0.36,0.92,0.38
soar.csv,0.38,0.44,0.48,0.27,0.43,0.39,0.37,0.38,0.36,0.29,0.4,0.46,0.36,0.35,0.44,0.73,0.4,0.36,0.49,0.32
sqlpower-library.csv,0.39,0.63,0.47,0.73,0.42,0.36,0.44,0.41,0.36,0.41,0.37,0.47,0.36,0.34,0.44,0.71,0.37,0.35,0.31,0.82
super-tux.csv,0.38,0.88,0.44,0.4,0.55,0.33,0.48,0.38,0.44,0.88,0.38,0.42,0.35,0.45,0.43,0.91,0.38,0.37,0.36,0.42
tart.csv,0.91,0.71,0.54,0.64,0.53,0.42,0.52,0.51,0.48,0.54,0.65,0.65,0.36,0.72,0.59,0.36,0.53,0.38,0.58,0.8
web-cat.csv,0.54,0.68,0.48,0.46,0.59,0.39,0.41,0.47,0.37,0.41,0.39,0.51,0.36,0.38,0.47,0.37,0.38,0.37,0.37,0.52
