,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.13,0.13,0.5,0.52,0.6,0.23,0.35,0.74,0.92
bzbyte.csv,0.0,0.0,0.45,0.0,0.0,0.21,0.35,0.9,0.0
encog-java.csv,0.26,0.21,0.5,0.79,0.57,0.13,0.67,0.71,1.0
galaxium.csv,0.16,0.21,0.42,0.53,0.61,0.22,0.71,0.82,0.98
h2database.csv,0.21,0.29,0.42,0.57,0.81,0.19,0.8,0.8,0.98
haphazard.csv,0.1,0.08,0.53,0.36,0.32,0.3,0.12,0.74,0.92
jaql.csv,0.18,0.21,0.5,0.66,0.6,0.18,0.54,0.82,0.99
raven-monitoring.csv,0.09,0.1,0.64,0.43,0.15,0.28,0.22,0.7,0.98
v8.csv,0.05,0.17,0.38,0.32,0.41,0.16,0.3,0.78,0.99
