,f1,g,recall,precision,pf,wins
cleartk.csv,0.44,0.515,0.665,0.37,0.615,11
encog-cs.csv,0.485,0.45999999999999996,0.8049999999999999,0.36,0.825,7
extprosys.csv,0.485,0.425,0.77,0.38,0.77,8
freewrl.csv,0.47,0.545,0.7,0.38,0.62,16
fulguro.csv,0.44499999999999995,0.43,0.645,0.32999999999999996,0.72,4
geotools.csv,0.475,0.54,0.725,0.4,0.63,17
ibatisdb.csv,0.35,0.295,0.255,0.47,0.225,5
intact.csv,0.355,0.445,0.45,0.365,0.44999999999999996,6
japano.csv,0.515,0.475,0.815,0.36,0.78,13
miranda-icq.csv,0.43,0.505,0.53,0.37,0.38,15
ofbiz.csv,0.43,0.47,0.595,0.37,0.475,14
opennms.csv,0.16999999999999998,0.20500000000000002,0.16999999999999998,0.5,0.135,2
papertoolkit.csv,0.255,0.195,0.16499999999999998,0.405,0.165,0
rohxel.csv,0.395,0.425,0.44,0.38,0.3,10
roolo.csv,0.46,0.52,0.7,0.36,0.7,9
sevenupdate.csv,0.515,0.0,1.0,0.35,1.0,1
soar.csv,0.44,0.35,0.855,0.325,0.89,3
web-cat.csv,0.475,0.46499999999999997,0.66,0.35,0.5700000000000001,12
