,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
moast.csv,0.5,0.5,0.37,0.35,0.0,0.35,0.5,0.36,0.35,0.0,0.35,0.5,0.38,0.35,0.0
chrysalis.csv,0.0,0.41500000000000004,0.36,0.395,0.38,0.5,0.41500000000000004,0.405,0.395,0.38,0.46499999999999997,0.41500000000000004,0.38,0.395,0.38
cortex-vfx.csv,0.38,0.545,0.705,0.32,0.0,0.6699999999999999,0.545,0.625,0.32,0.0,0.435,0.545,0.57,0.32,0.0
l2j.csv,0.5349999999999999,0.5,0.385,0.33999999999999997,0.0,0.485,0.5,0.4,0.33999999999999997,0.0,0.5,0.5,0.4,0.33999999999999997,0.0
geogebra.csv,0.5,0.625,0.53,0.345,0.36,0.565,0.625,0.6399999999999999,0.345,0.36,0.645,0.625,0.56,0.345,0.36
ffigo.csv,0.28,0.0,0.33,0.31,0.31,0.365,0.0,0.33,0.31,0.31,0.33,0.0,0.33,0.31,0.31
autowikibrowser.csv,0.365,0.33,0.25,0.33,0.0,0.33,0.33,0.235,0.33,0.0,0.33,0.33,0.225,0.33,0.0
gstreamer.csv,0.53,0.0,0.4,0.355,0.355,0.355,0.0,0.39,0.355,0.355,0.585,0.0,0.415,0.355,0.355
quantlib.csv,0.45,0.0,0.585,0.29000000000000004,0.0,0.45,0.0,0.46499999999999997,0.29000000000000004,0.0,0.41500000000000004,0.0,0.5,0.29000000000000004,0.0
skia.csv,0.25,0.0,0.225,0.27,0.0,0.0,0.0,0.2,0.27,0.0,0.25,0.0,0.225,0.27,0.0
jruby.csv,0.41500000000000004,0.325,0.4,0.345,0.345,0.5,0.325,0.41000000000000003,0.345,0.345,0.37,0.325,0.43,0.345,0.345
chaosrts.csv,0.0,0.28,0.27,0.3,0.3,0.32,0.28,0.28500000000000003,0.3,0.3,0.36,0.28,0.295,0.3,0.3
