,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.88,0.84,0.03,0.88,1.0,1.0,0.59,0.82,0.89
jicarilla.csv,0.03,0.0,0.91,0.0,0.0,0.0,0.03,0.43,0.11
optalgtoolkit.csv,0.48,0.49,0.73,0.62,0.43,0.68,0.51,0.98,0.38
oscarmcmaster.csv,0.64,0.51,0.03,0.69,0.14,0.32,0.27,0.43,0.57
ossim.csv,0.22,0.19,0.21,0.69,0.0,0.32,0.49,0.75,0.28
projectts.csv,0.45,0.19,0.06,0.62,0.86,0.37,0.59,0.02,0.47
sabbu.csv,0.74,0.65,0.12,0.75,0.86,0.16,0.46,0.09,0.7
vxl.csv,0.55,0.38,0.15,0.69,0.29,0.32,0.51,0.27,0.55
zact.csv,0.47,0.03,0.42,0.5,0.71,0.0,0.41,0.36,0.3
