,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.8,0.5,0.51,0.19,0.52,0.3,0.59,0.04,0.93
bibletime.csv,0.95,0.39,0.59,0.2,0.37,0.29,0.38,0.03,0.88
flexpay.csv,0.77,0.41,1.0,0.28,0.33,0.42,0.43,0.0,0.75
lufa-lib.csv,0.84,0.6,0.53,0.19,0.29,0.28,0.6,0.0,0.87
nullc.csv,1.0,0.35,0.49,0.17,0.44,0.31,0.51,0.02,0.9
pgui.csv,0.82,0.39,0.0,0.24,0.34,0.43,0.43,0.0,0.82
superwaba.csv,0.92,0.58,0.59,0.19,0.38,0.37,0.46,0.04,0.89
sylpheed-claws.csv,0.82,0.52,0.69,0.18,0.34,0.35,0.43,0.03,0.82
xqilla.csv,0.74,0.24,0.81,0.14,0.52,0.14,0.23,0.3,0.83
