,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.93,0.53,0.71,0.67,0.49,0.67,0.75,0.5,0.48
bibletime.csv,0.63,0.74,0.55,0.64,0.8,0.86,0.9,0.86,0.52
flexpay.csv,0.91,0.83,0.96,0.6,0.88,0.9,0.84,1.06,0.85
lufa-lib.csv,0.69,0.71,0.66,0.72,0.78,0.73,0.47,1.0,0.73
nullc.csv,0.34,0.95,0.84,0.94,0.64,0.74,0.7,1.0,0.5
pgui.csv,1.0,0.68,1.0,0.84,1.0,0.49,1.0,1.0,1.0
superwaba.csv,0.44,0.4,0.54,0.75,0.64,0.55,0.75,0.69,0.52
sylpheed-claws.csv,1.0,0.48,0.43,0.8,1.0,0.58,1.0,0.86,1.0
xqilla.csv,0.85,0.86,0.81,0.87,0.72,0.92,0.93,0.06,0.86
