,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
amanda.csv,96.5,290.5,494.5,97.5,98.5
empyrean.csv,99.0,0.0,0.0,0.0,0.0
mplayer-ce.csv,99.0,193.0,494.5,98.5,98.5
nutz.csv,99.0,638.5,383.5,99.0,297.0
yafdotnet.csv,97.5,290.5,380.5,99.0,98.5
