,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.34,0.75,0.74,0.95,0.5,0.45,0.12
flylegacy.csv,0.5,0.48,0.99,0.3,0.78,0.46,0.3
jguard.csv,0.46,0.33,0.52,0.19,0.45,1.0,0.26
mob-sen-plat.csv,0.37,1.0,0.65,0.17,0.46,0.52,0.25
raygina.csv,0.98,0.11,0.54,0.29,0.38,0.17,0.13
upp-mirror.csv,0.44,0.16,0.4,0.33,0.98,0.06,0.29
wishmaster.csv,0.11,0.52,0.61,0.32,0.5,0.2,1.0
