,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.67,0.41,0.43,0.98,0.7,0.52,0.6
flylegacy.csv,0.37,0.57,0.37,0.43,0.39,0.64,0.42
jguard.csv,0.53,0.81,0.55,0.58,0.71,0.67,0.43
mob-sen-plat.csv,0.43,0.36,0.42,0.42,0.49,0.44,0.44
raygina.csv,0.58,0.8,0.57,0.73,0.69,0.76,0.65
upp-mirror.csv,0.65,0.75,0.86,0.72,0.45,0.75,0.74
wishmaster.csv,0.9,0.65,0.61,0.77,0.58,0.72,0.93
