,f1,g,recall,precision,pf,wins
algebsql.csv,0.48,0.39,0.53,0.69,0.5,10
continuum-ide.csv,0.21,0.18,0.15,0.59,0.13,0
fleet-simulator.csv,0.61,0.45,0.85,0.6,0.84,12
hydrate.csv,0.41,0.32,0.39,0.57,0.29,6
ivef-sdk.csv,0.41,0.34,0.54,0.51,0.53,3
jmri.csv,0.38,0.38,0.38,0.64,0.26,8
kdenlive.csv,0.56,0.55,0.6,0.56,0.63,11
mia.csv,0.27,0.22,0.18,0.5,0.03,2
ontopia.csv,0.55,0.47,0.62,0.59,0.67,9
opentibia.csv,0.48,0.43,0.45,0.64,0.31,13
runuomondains.csv,0.52,0.45,0.41,0.43,0.43,5
somap.csv,0.76,0.0,0.94,0.62,1.0,4
taverna.csv,0.38,0.28,0.27,0.67,0.12,7
tigermud.csv,0.61,0.42,0.74,0.66,0.67,14
x-ray-mule.csv,0.26,0.2,0.17,0.57,0.08,1
