,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,wxstudio.csv,simplewebservices.csv,uwom.csv
acegisecurity.csv,4.0,7.0,0.0,0.0,0.0,7.0
ppcboot.csv,4.0,64.0,0.0,0.0,0.0,37.0
simplewebservices.csv,4.0,69.0,0.0,0.0,2.0,41.0
uwom.csv,1.0,15.0,0.0,0.0,0.0,4.0
wow-qrsk.csv,0.0,13.0,0.0,0.0,0.0,4.0
wxstudio.csv,5.0,56.0,0.0,1.0,0.0,42.0
