,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.87,0.53,0.13,0.26,0.38,0.79,0.17,1.0,0.11
galaxium.csv,0.92,0.39,0.11,0.32,0.66,0.78,0.2,1.0,0.11
jython.csv,0.86,0.63,0.45,0.3,0.31,0.73,0.19,0.0,0.09
ninject.csv,0.78,0.61,0.4,0.09,0.26,0.81,0.08,0.56,0.36
ondex.csv,0.97,0.59,0.11,0.63,0.4,0.86,0.26,1.0,0.08
opentibia.csv,0.96,0.64,0.22,0.0,0.31,0.8,0.21,0.72,0.25
power-architect.csv,0.87,0.59,0.13,0.26,0.29,0.95,0.15,0.81,0.12
unbvision.csv,0.95,0.44,0.33,0.51,0.38,0.75,0.21,1.0,0.2
x-ray-mule.csv,1.0,0.78,1.0,0.22,0.24,0.79,0.17,0.65,0.03
