,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.46,0.43,0.0,0.0,0.72,0.0,0.09,0.98,0.66
galaxium.csv,0.46,0.3,0.28,0.59,0.78,0.47,0.53,0.62,0.59
jython.csv,0.49,0.46,0.9,0.63,0.57,0.36,0.6,0.0,0.33
ninject.csv,0.32,0.48,0.11,0.12,0.51,0.44,0.14,0.0,0.96
ondex.csv,0.39,0.53,0.23,0.45,0.27,0.39,0.51,0.28,0.24
opentibia.csv,0.8,0.27,0.4,0.0,0.41,0.46,0.43,0.0,0.45
power-architect.csv,0.0,0.0,0.0,0.09,0.0,0.79,0.37,0.0,0.6
unbvision.csv,0.47,0.35,0.8,0.78,0.58,0.46,0.62,0.11,0.9
x-ray-mule.csv,0.07,0.79,0.06,0.4,0.34,0.24,0.45,0.2,0.22
