,recall,precision,pf,pci_20,ifa,wins
etherboot.csv,0.6799999999999999,0.42500000000000004,0.45,0.41000000000000003,1.0,0
fityk.csv,0.65,0.48,0.605,0.46499999999999997,0.5,4
hatari.csv,0.645,0.605,0.645,0.45999999999999996,1.0,5
lmms.csv,0.565,0.535,0.47,0.455,1.5,1
mecat.csv,0.1,0.51,0.025,0.775,1.0,9
nullc.csv,0.75,0.55,0.625,0.45999999999999996,0.5,6
oscarmcmaster.csv,0.55,0.58,0.37,0.49,0.0,10
superwaba.csv,0.445,0.635,0.27,0.455,1.0,8
tycho.csv,0.4,0.565,0.20500000000000002,0.71,0.0,11
vienna-add-in.csv,0.66,0.39,0.65,0.56,0.5,3
voms.csv,0.58,0.505,0.33,0.515,0.5,7
wsmt.csv,0.14,0.43,0.14,0.75,2.0,2
