,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.45,0.17,0.06,0.76,0.42,0.05,0.34
firebird.csv,0.86,0.56,0.91,0.86,0.43,0.48,0.79
kmatplot.csv,0.79,0.02,0.0,0.95,0.4,0.36,0.32
mscore.csv,0.86,0.66,0.69,0.65,0.69,0.69,0.86
openmalaria.csv,0.83,0.76,0.69,0.76,0.82,0.79,0.76
popeye-chess.csv,0.55,0.51,0.66,0.3,0.66,0.52,0.58
riff-evolve.csv,0.69,0.42,0.66,0.73,0.38,0.36,0.66
