,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.81,0.7,0.0,0.88,0.86,0.95,0.38,0.75
jicarilla.csv,0.05,0.0,0.91,0.0,0.0,0.0,0.03,0.41
optalgtoolkit.csv,0.48,0.49,0.09,0.69,0.57,0.58,0.46,0.91
ossim.csv,0.24,0.22,0.21,0.81,0.0,0.37,0.49,0.7
projectts.csv,0.69,0.78,0.06,0.62,0.71,0.68,0.68,0.02
sabbu.csv,0.69,0.59,0.09,0.62,0.86,0.16,0.43,0.11
vxl.csv,0.57,0.41,0.0,0.5,0.57,0.37,0.3,0.09
zact.csv,0.48,0.05,0.0,0.38,1.0,0.0,0.54,0.14
