,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.61,0.61,0.35,0.79,0.99,0.84,0.37,0.33
jicarilla.csv,0.06,0.0,0.22,0.01,0.0,0.03,0.04,0.39
optalgtoolkit.csv,0.28,0.42,0.27,0.51,0.55,0.32,0.44,0.83
ossim.csv,0.33,0.2,0.32,0.28,0.02,0.32,0.52,0.89
projectts.csv,0.41,0.69,0.24,0.45,0.68,0.74,0.44,0.0
sabbu.csv,0.2,0.57,0.19,0.47,0.55,0.13,0.44,0.11
vxl.csv,0.35,0.28,0.16,0.3,0.75,0.55,0.11,0.06
zact.csv,0.5,0.13,0.11,0.3,0.31,0.0,0.63,0.22
