,heekscad.csv,xcsoar.csv,planeshift.csv,bacnet.csv,minig.csv,xemeiah.csv,amygdala.csv,ardour.csv,multitude.csv,enzo.csv,salasaga.csv,open-ms.csv,xmoto.csv,cortex-vfx.csv,growl-for-windows.csv,rocrail.csv,natpad.csv,zxing.csv,kmatplot.csv,mob-sen-plat.csv,openmalaria.csv,gamestone.csv,igarden.csv,owlapi.csv,archive-crawler.csv,nabu-library.csv,ingex.csv,twostep.csv,lphant.csv,nebuladevice.csv,pi-qmc.csv,trinitycore.csv,geochat.csv
lphant.csv,0.45,0.62,0.48,0.36,0.18,0.44,0.26,0.65,0.56,0.12,0.12,0.59,0.43,0.39,0.89,0.52,0.28,0.76,0.27,0.5,0.63,0.31,0.36,0.8,0.69,0.97,0.58,0.84,0.21,0.55,0.16,0.56,0.66
