,esmf.csv,pentahoanalysistool.csv,phet.csv,voms.csv,aztec.csv,qtractor.csv,acegisecurity.csv,bibedt.csv,kowari.csv,sumatrapdf.csv,irrlicht.csv,modellus.csv,open-data-kit.csv,roller.csv,ultimairis.csv,lportal.csv,jstock.csv,synergyspace.csv
acegisecurity.csv,99.0,98.5,395.0,88.5,593.0,190.5,97.5,408.0,1601.5,287.0,96.5,98.5,196.5,97.5,99.0,198.0,413.5,195.0
aztec.csv,99.0,97.5,197.5,616.5,394.0,93.5,382.5,158.0,439.0,12.5,89.5,98.5,97.5,196.0,197.0,198.0,271.0,466.0
bibedt.csv,98.5,98.5,492.0,145.5,1370.0,190.0,196.5,158.0,987.0,1057.5,97.5,97.5,295.0,97.5,296.0,4978.5,237.5,224.5
esmf.csv,96.5,98.5,395.0,367.0,589.0,190.0,196.5,517.0,543.0,197.0,97.5,296.5,198.0,194.0,99.0,5958.0,813.5,573.5
irrlicht.csv,99.0,98.5,494.0,463.5,494.0,289.0,196.5,794.5,1093.0,197.0,99.0,296.5,198.0,196.0,198.0,0.0,1414.0,292.5
jstock.csv,98.5,97.5,296.0,174.5,195.5,192.5,543.0,252.5,1767.0,46.5,89.5,98.5,97.5,97.5,98.5,198.0,526.0,418.5
kowari.csv,99.0,785.5,197.5,277.5,593.0,93.5,568.0,612.5,455.5,476.5,96.5,98.5,198.0,97.5,198.0,4408.5,717.0,292.5
lportal.csv,98.5,81.5,161.0,0.0,0.0,0.0,244.5,0.0,0.0,13.5,72.5,123.0,0.0,97.5,0.0,2437.5,0.0,104.5
modellus.csv,99.0,98.5,494.0,201.0,98.5,93.5,190.5,52.5,847.0,104.0,96.5,97.5,97.5,97.5,196.0,198.0,165.5,523.0
open-data-kit.csv,93.5,98.5,395.0,333.0,195.5,289.0,196.5,350.0,544.0,89.5,98.5,296.5,290.0,196.0,99.0,198.0,795.5,277.5
pentahoanalysistool.csv,98.5,98.5,489.5,371.0,260.5,289.0,371.5,174.0,667.0,381.0,99.0,95.5,432.5,188.0,1570.5,6751.0,629.0,275.5
phet.csv,282.5,881.0,194.0,463.5,395.5,188.5,747.5,629.5,709.0,476.5,99.0,296.5,198.0,89.5,198.0,1021.5,1159.5,96.5
qtractor.csv,99.0,98.5,197.5,167.0,98.5,190.0,196.5,196.5,2169.0,529.0,98.5,97.5,97.5,97.5,295.0,198.0,401.5,873.5
roller.csv,99.0,98.5,395.0,372.0,395.0,190.0,196.5,794.5,1093.0,380.0,99.0,197.5,196.0,97.5,493.5,198.0,877.0,279.5
sumatrapdf.csv,99.0,98.5,494.0,1890.0,295.5,289.0,196.5,437.5,1093.0,98.5,99.0,295.5,198.0,196.0,99.0,198.0,1219.0,292.5
synergyspace.csv,90.5,98.5,395.0,279.5,197.5,190.5,97.5,270.0,417.5,98.5,83.5,196.5,96.5,174.0,92.5,198.0,411.5,445.5
ultimairis.csv,99.0,98.5,494.0,88.5,395.0,289.0,196.5,153.0,445.5,197.0,99.0,296.5,198.0,196.0,295.0,198.0,545.0,571.0
voms.csv,99.0,98.5,494.0,279.5,318.0,190.0,196.5,102.0,1003.5,98.5,96.5,97.5,297.0,196.0,94.5,198.0,299.0,589.5
