,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,xinity.csv,gss.csv,linux-ntfs.csv,growl-for-windows.csv,nativeclient.csv,libarchive.csv
acdk.csv,1.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,116.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0
amygdala.csv,1.0,0.0,0.0,4.0,1.0,0.0,19.0,7.0,991.0,0.0,11.0,0.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
awemud.csv,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,822.0,52.0,11.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0
bullet.csv,2.0,2.0,1.0,0.0,1.0,0.0,4.0,5.0,1048.0,4.0,1.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
customwars.csv,0.0,3.0,12.0,21.0,0.0,3.0,6.0,0.0,2488.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,3.0,1.0
dvd-create.csv,2.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,1062.0,4.0,17.0,2.0,19.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0
gbif-indexingtoolkit.csv,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,667.0,52.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0
go.csv,1.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,896.0,52.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0
growl-for-windows.csv,1.0,1.0,0.0,1.0,0.0,1.0,7.0,7.0,138.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0
gss.csv,0.0,2.0,3.0,0.0,0.0,2.0,10.0,6.0,964.0,52.0,5.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kwave.csv,0.0,1.0,0.0,4.0,0.0,1.0,4.0,11.0,1115.0,3.0,11.0,2.0,38.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0
libarchive.csv,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,476.0,3.0,0.0,3.0,15.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
linux-ntfs.csv,1.0,3.0,12.0,3.0,0.0,1.0,11.0,5.0,182.0,1.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0
lsb.csv,1.0,2.0,0.0,0.0,0.0,2.0,11.0,7.0,778.0,52.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mpgravity.csv,0.0,3.0,13.0,32.0,0.0,1.0,6.0,4.0,347.0,0.0,8.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0
nativeclient.csv,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,473.0,4.0,6.0,2.0,19.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
qcad2.csv,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,179.0,1.0,3.0,2.0,43.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0
qtwin.csv,107.0,123.0,71.0,181.0,91.0,87.0,144.0,60.0,0.0,52.0,111.0,72.0,367.0,0.0,66.0,49.0,54.0,53.0,248.0,116.0
roller.csv,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,915.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0
xinity.csv,0.0,0.0,2.0,1.0,0.0,0.0,9.0,1.0,1024.0,52.0,17.0,4.0,21.0,1.0,0.0,2.0,1.0,1.0,4.0,3.0
