,x4x.csv,graphmak.csv,rectracker.csv,pdfedit.csv,wxlua.csv,jruby.csv
graphmak.csv,187.0,173.0,96.5,812.0,194.0,99.0
jruby.csv,167.0,731.0,194.0,171.0,94.5,98.5
pdfedit.csv,182.0,542.0,98.5,395.5,270.5,98.5
rectracker.csv,379.0,637.5,98.5,1092.5,96.5,99.0
wxlua.csv,377.0,169.0,98.5,916.5,194.0,99.0
x4x.csv,185.0,444.5,88.5,1981.5,96.5,98.5
