,recall,precision,pf,pci_20,ifa,wins
amygdala.csv,0.33999999999999997,0.47,0.215,0.485,1.5,5
avifile.csv,0.495,0.385,0.425,0.77,2.0,11
delphilhlplib.csv,0.395,0.415,0.32,0.565,1.0,7
fluidium.csv,0.08,0.20500000000000002,0.04,0.565,11.0,0
gnome-jabber.csv,0.555,0.49,0.48,0.515,2.0,6
ipfilter.csv,0.86,0.385,0.845,0.49,3.0,2
jparsec.csv,0.905,0.445,0.85,0.425,1.0,3
loki-lib.csv,0.56,0.575,0.385,0.425,0.5,10
mumble.csv,0.65,0.51,0.47500000000000003,0.45,1.0,8
opengs.csv,0.5,0.5,0.365,0.54,1.5,9
owfs.csv,0.67,0.495,0.53,0.405,1.5,4
rectracker.csv,0.95,0.4,0.92,0.415,2.5,1
rockbox.csv,0.26,0.62,0.225,0.54,1.0,12
zealos.csv,0.11499999999999999,0.47000000000000003,0.14,0.8,1.0,13
