,f1,g,recall,precision,pf,wins
amygdala.csv,0.435,0.385,0.33999999999999997,0.47,0.215,7
avifile.csv,0.44999999999999996,0.4,0.495,0.385,0.425,5
delphilhlplib.csv,0.42,0.42500000000000004,0.395,0.415,0.32,6
fluidium.csv,0.15,0.1,0.08,0.20500000000000002,0.04,0
gnome-jabber.csv,0.525,0.545,0.555,0.49,0.48,11
ipfilter.csv,0.475,0.39,0.86,0.385,0.845,3
jparsec.csv,0.5800000000000001,0.45499999999999996,0.905,0.445,0.85,8
loki-lib.csv,0.535,0.53,0.56,0.575,0.385,13
mumble.csv,0.51,0.43,0.65,0.51,0.47500000000000003,10
opengs.csv,0.49,0.49,0.5,0.5,0.365,9
owfs.csv,0.59,0.54,0.67,0.495,0.53,12
rectracker.csv,0.575,0.29000000000000004,0.95,0.4,0.92,4
rockbox.csv,0.29,0.29000000000000004,0.26,0.62,0.225,2
zealos.csv,0.15500000000000003,0.135,0.11499999999999999,0.47000000000000003,0.14,1
