,recall,precision,pf,wins
alembik.csv,0.20500000000000002,0.685,0.135,16
arsenal-1.csv,0.05,0.495,0.04,13
atomsite.csv,0.79,0.495,0.6699999999999999,10
barracudamvc.csv,0.91,0.41500000000000004,0.975,0
emisview.csv,0.175,0.525,0.14500000000000002,14
findbugs.csv,0.71,0.54,0.6,12
jitterbit.csv,0.7150000000000001,0.51,0.575,11
lite.csv,0.28,0.565,0.21000000000000002,15
megasquirtavr.csv,0.8300000000000001,0.43999999999999995,0.875,2
ontopia.csv,0.67,0.405,0.655,3
openintents.csv,0.7,0.58,0.795,9
rectracker.csv,0.9450000000000001,0.42,0.975,1
stajistics.csv,0.715,0.495,0.65,8
trackit.csv,0.19,0.385,0.22,5
wxlua.csv,0.41500000000000004,0.44499999999999995,0.355,7
x4x.csv,0.75,0.415,0.69,4
xharbour.csv,0.865,0.43999999999999995,0.765,6
