,jicarilla.csv,bacula.csv,pentahoanalysistool.csv,foursquared.csv,bdbbasic.csv,open-data-kit.csv,yafdotnet.csv,impala.csv,turbotrader-bos.csv,ultimairis.csv,tradelink.csv,wikipediardware.csv,ng4j.csv
bacula.csv,2.0,0.0,2.0,7.0,1.0,2.0,0.0,10.0,10.0,1.0,1.0,0.0,4.0
bdbbasic.csv,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0
foursquared.csv,69.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0,150.0,0.0,0.0,78.0
impala.csv,3.0,2.0,2.0,2.0,12.0,4.0,12.0,0.0,7.0,1.0,0.0,0.0,1.0
jicarilla.csv,1.0,2.0,1.0,69.0,12.0,3.0,18.0,2.0,17.0,1.0,95.0,0.0,0.0
ng4j.csv,0.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0
open-data-kit.csv,1.0,0.0,3.0,11.0,2.0,0.0,1.0,16.0,6.0,1.0,2.0,1.0,10.0
pentahoanalysistool.csv,0.0,1.0,0.0,1.0,1.0,2.0,2.0,28.0,4.0,1.0,9.0,2.0,2.0
tradelink.csv,69.0,0.0,5.0,0.0,1.0,0.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0
turbotrader-bos.csv,2.0,1.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ultimairis.csv,3.0,1.0,8.0,1.0,9.0,2.0,6.0,8.0,13.0,0.0,2.0,0.0,1.0
wikipediardware.csv,2.0,6.0,1.0,5.0,6.0,4.0,0.0,21.0,7.0,1.0,2.0,0.0,1.0
yafdotnet.csv,69.0,2.0,4.0,5.0,9.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,5.0
