,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.93,0.69,0.89,0.67,0.5,0.9
foursquared.csv,0.86,0.83,0.88,0.47,0.0,0.94
ifmo-game-1.csv,0.79,0.75,0.93,0.92,0.89,0.54
micomt.csv,0.48,0.67,0.34,0.32,0.82,0.39
voms.csv,0.59,0.75,0.3,0.62,0.75,0.43
