,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,sigil.csv,pcsx2.csv,img-browse-sort.csv,enzo.csv,doomlegacy.csv,salasaga.csv,pi-qmc.csv,open-ms.csv,skia.csv
decidr.csv,1519.0,784.5,198.0,99.0,297.0,393.5,99.0,196.0,99.0,185.0,293.5,98.5,99.0,98.5,98.5,99.0,197.5,573.0,99.0,857.5
doomlegacy.csv,271.5,265.5,297.0,91.5,586.5,195.5,99.0,94.5,176.0,566.0,290.5,98.5,99.0,98.5,98.5,99.0,196.5,573.0,99.0,671.5
elmo.csv,1725.5,350.0,181.0,96.5,1056.0,194.5,93.5,95.5,193.0,86.5,408.5,90.5,197.5,423.5,98.5,99.0,344.0,282.5,195.0,277.5
enzo.csv,3228.5,784.5,99.0,99.0,297.0,294.0,99.0,196.0,99.0,280.5,293.5,98.5,198.0,98.5,98.5,99.0,97.5,379.0,99.0,571.5
gpac.csv,300.0,784.5,297.0,96.5,94.5,194.5,99.0,95.5,99.0,566.0,293.5,98.5,99.0,98.5,81.5,97.5,197.5,478.5,99.0,559.5
img-browse-sort.csv,736.0,784.5,395.5,96.5,374.0,195.0,99.0,196.0,99.0,557.0,292.5,98.5,99.0,74.5,88.5,95.5,197.5,285.5,99.0,556.0
ktc.csv,363.0,1103.0,99.0,80.5,195.5,96.5,99.0,95.5,99.0,236.5,94.5,98.5,197.5,98.5,98.5,97.5,97.5,91.5,99.0,600.0
neoengine.csv,363.0,703.0,99.0,88.5,760.5,381.5,99.0,196.0,197.0,184.0,92.5,98.5,99.0,251.5,98.5,97.5,197.5,186.0,99.0,621.5
nicepress.csv,1902.0,703.0,297.0,96.5,877.0,93.5,99.0,196.0,99.0,91.5,292.5,98.5,99.0,98.5,98.5,95.5,197.5,476.5,99.0,446.5
open-ms.csv,1430.0,804.5,99.0,96.5,392.0,195.0,99.0,87.5,96.5,137.5,94.5,97.5,98.5,98.5,98.5,99.0,196.5,188.0,99.0,450.5
pcsx2.csv,1435.0,784.5,197.5,99.0,285.5,392.0,99.0,95.5,193.0,177.0,188.0,98.5,99.0,98.5,98.5,86.5,197.5,186.0,99.0,358.0
pi-qmc.csv,1142.5,784.5,99.0,99.0,489.5,96.5,99.0,196.0,99.0,365.0,195.0,98.5,99.0,98.5,98.5,99.0,97.5,91.5,99.0,843.5
rosegarden.csv,1410.0,784.5,297.0,96.5,195.5,195.0,99.0,194.0,99.0,251.5,96.5,98.5,99.0,98.5,98.5,99.0,197.5,285.5,99.0,464.5
salasaga.csv,644.5,705.0,198.0,91.5,99.0,390.5,99.0,196.0,99.0,283.5,293.5,98.5,99.0,607.5,94.5,99.0,197.5,186.0,99.0,665.5
sigil.csv,454.5,936.0,198.0,91.5,198.0,393.0,99.0,95.5,87.5,566.0,292.5,98.5,99.0,255.5,98.5,99.0,196.5,91.5,99.0,745.5
skia.csv,183.0,451.5,99.0,96.5,195.5,96.5,99.0,196.0,99.0,60.0,288.5,91.5,98.5,98.5,192.0,96.5,98.5,91.5,99.0,79.5
smarttag.csv,1298.5,499.5,99.0,99.0,297.0,492.0,99.0,95.5,0.0,278.5,293.5,98.5,98.5,173.0,98.5,99.0,0.0,91.5,99.0,572.5
sylpheed-claws.csv,2547.0,784.5,297.0,99.0,297.0,492.0,99.0,196.0,99.0,379.0,293.5,98.5,99.0,98.5,98.5,99.0,197.5,573.0,99.0,941.0
xemeiah.csv,651.5,623.5,297.0,91.5,488.0,195.5,99.0,196.0,99.0,379.0,386.0,98.5,99.0,98.5,98.5,95.5,197.5,284.5,99.0,646.5
zscreen.csv,453.5,578.0,297.0,91.5,198.0,492.0,99.0,95.5,87.5,566.0,292.5,98.5,99.0,98.5,98.5,97.5,197.5,186.0,99.0,565.0
